ElapsedTime,Action,X,Y
23.692,Moved,1327,703
23.694,Moved,1328,703
23.697,Moved,1328,704
23.699,Moved,1329,704
23.702,Moved,1329,705
23.705,Moved,1330,705
23.706,Moved,1330,706
23.71,Moved,1331,706
23.715,Moved,1332,707
23.716,Moved,1333,707
23.721,Moved,1333,708
23.723,Moved,1334,708
23.727,Moved,1334,709
23.731,Moved,1335,709
23.733,Moved,1335,710
23.74,Moved,1336,710
23.741,Moved,1336,711
23.747,Moved,1337,711
23.751,Moved,1338,711
23.757,Moved,1338,712
23.762,Moved,1339,712
23.769,Moved,1339,713
23.783,Moved,1340,713
23.784,Moved,1340,714
23.953,Moved,1341,714
23.956,Moved,1341,713
23.958,Moved,1342,713
23.964,Moved,1342,712
23.965,Moved,1342,711
23.967,Moved,1343,711
23.972,Moved,1343,710
23.975,Moved,1343,709
23.976,Moved,1344,709
23.98,Moved,1344,708
23.984,Moved,1344,707
23.988,Moved,1345,706
23.992,Moved,1345,705
23.996,Moved,1345,704
23.997,Moved,1345,703
24.001,Moved,1346,703
24.004,Moved,1346,702
24.008,Moved,1346,701
24.011,Moved,1346,700
24.012,Moved,1347,700
24.017,Moved,1347,699
24.021,Moved,1347,698
24.024,Moved,1347,697
24.028,Moved,1347,696
24.029,Moved,1348,696
24.033,Moved,1348,695
24.038,Moved,1348,694
24.044,Moved,1348,693
24.051,Moved,1348,692
24.057,Moved,1349,691
24.064,Moved,1349,690
24.071,Moved,1349,689
24.079,Moved,1349,688
24.085,Moved,1349,687
24.087,Moved,1350,687
24.095,Moved,1350,686
24.105,Moved,1350,685
24.118,Moved,1350,684
24.326,Moved,1350,683
24.333,Moved,1351,683
24.347,Moved,1351,684
24.359,Moved,1351,685
24.369,Moved,1351,686
24.372,Moved,1351,687
24.375,Moved,1352,687
24.382,Moved,1352,688
24.388,Moved,1352,689
24.393,Moved,1352,690
24.396,Moved,1352,691
24.398,Moved,1353,691
24.403,Moved,1353,692
24.408,Moved,1353,693
24.411,Moved,1353,694
24.415,Moved,1353,695
24.418,Moved,1353,696
24.42,Moved,1354,696
24.424,Moved,1354,697
24.428,Moved,1354,698
24.433,Moved,1354,699
24.438,Moved,1354,700
24.439,Moved,1354,701
24.444,Moved,1355,701
24.451,Moved,1355,702
24.458,Moved,1355,703
24.466,Moved,1355,704
24.475,Moved,1355,705
24.484,Moved,1355,706
24.493,Moved,1356,707
24.503,Moved,1356,708
24.514,Moved,1356,709
24.525,Moved,1356,710
24.538,Moved,1356,711
24.548,Moved,1356,712
24.56,Moved,1356,713
24.573,Moved,1356,714
24.588,Moved,1356,715
24.614,Moved,1356,716
24.877,Moved,1356,717
24.926,Moved,1355,717
24.977,Moved,1354,717
25.009,Moved,1353,717
25.03,Moved,1352,717
25.048,Moved,1351,717
25.07,Moved,1350,717
25.072,Moved,1349,717
25.088,Moved,1349,716
25.644,PressedLeft,1348,716
25.77,Moved,1348,716
27.314,Moved,1347,716
27.321,Moved,1347,717
27.329,Moved,1347,718
27.331,Moved,1347,719
27.336,Moved,1348,719
27.344,Moved,1348,720
27.351,Moved,1348,721
27.357,Moved,1348,722
27.36,Moved,1349,722
27.367,Moved,1349,723
27.377,Moved,1349,724
27.388,Moved,1349,725
27.394,Moved,1349,726
27.4,Moved,1350,726
27.415,Moved,1350,727
27.431,Moved,1350,728
27.448,Moved,1350,729
27.458,Moved,1350,730
27.464,Moved,1351,730
27.483,Moved,1351,731
27.502,Moved,1351,732
27.522,Moved,1351,733
27.538,Moved,1351,734
27.55,Moved,1351,735
27.562,Moved,1351,736
27.571,Moved,1351,737
27.573,Moved,1351,738
27.579,Moved,1352,738
27.589,Moved,1352,739
27.598,Moved,1352,740
27.608,Moved,1352,741
27.619,Moved,1352,742
27.629,Moved,1352,743
27.639,Moved,1352,744
27.648,Moved,1352,745
27.656,Moved,1352,746
27.663,Moved,1352,747
27.671,Moved,1352,748
27.679,Moved,1352,749
27.687,Moved,1352,750
27.697,Moved,1352,751
27.704,Moved,1352,752
27.714,Moved,1352,753
27.722,Moved,1352,754
27.729,Moved,1352,755
27.738,Moved,1352,756
27.748,Moved,1352,757
27.759,Moved,1352,758
27.761,Moved,1352,759
27.773,Moved,1351,759
27.79,Moved,1351,760
27.809,Moved,1351,761
27.831,Moved,1351,762
27.863,Moved,1351,763
27.89,Moved,1351,764
27.917,Moved,1351,765
27.938,Moved,1351,766
27.959,Moved,1351,767
27.986,Moved,1351,768
28.014,Moved,1351,769
28.04,Moved,1351,770
28.064,Moved,1351,771
28.108,Moved,1351,772
28.142,Moved,1351,773
28.169,Moved,1351,774
28.2,Moved,1351,775
28.234,Moved,1351,776
28.275,Moved,1351,777
28.319,Moved,1351,778
28.356,Moved,1351,779
28.369,Moved,1350,779
28.427,Moved,1350,780
