ElapsedTime,Action,X,Y
0.13,Moved,2667,429
0.131,Moved,2662,429
0.132,Moved,2656,428
0.133,Moved,2651,427
0.134,Moved,2645,426
0.135,Moved,2639,426
0.136,Moved,2633,425
0.137,Moved,2627,424
0.138,Moved,2623,424
0.139,Moved,2617,423
0.14,Moved,2611,422
0.141,Moved,2604,421
0.142,Moved,2598,421
0.143,Moved,2592,420
0.144,Moved,2586,419
0.145,Moved,2579,418
0.146,Moved,2573,417
0.147,Moved,2568,417
0.148,Moved,2561,416
0.149,Moved,2554,415
0.15,Moved,2548,414
0.151,Moved,2541,413
0.152,Moved,2534,412
0.153,Moved,2527,412
0.154,Moved,2520,411
0.155,Moved,2515,410
0.156,Moved,2507,409
0.157,Moved,2500,409
0.158,Moved,2493,408
0.159,Moved,2486,407
0.16,Moved,2478,406
0.161,Moved,2471,405
0.162,Moved,2464,404
0.163,Moved,2456,404
0.164,Moved,2451,403
0.165,Moved,2443,402
0.166,Moved,2436,401
0.167,Moved,2428,401
0.168,Moved,2420,400
0.169,Moved,2412,399
0.17,Moved,2405,398
0.171,Moved,2397,397
0.172,Moved,2389,396
0.173,Moved,2383,395
0.174,Moved,2375,394
0.175,Moved,2367,393
0.176,Moved,2359,392
0.177,Moved,2351,392
0.178,Moved,2343,391
0.179,Moved,2335,390
0.18,Moved,2327,389
0.181,Moved,2321,388
0.182,Moved,2313,387
0.183,Moved,2305,387
0.184,Moved,2297,386
0.185,Moved,2289,385
0.186,Moved,2280,384
0.187,Moved,2272,383
0.188,Moved,2264,382
0.189,Moved,2256,381
0.19,Moved,2250,380
0.191,Moved,2241,379
0.192,Moved,2233,378
0.193,Moved,2225,378
0.194,Moved,2217,377
0.195,Moved,2208,376
0.196,Moved,2200,375
0.197,Moved,2192,374
0.198,Moved,2184,373
0.199,Moved,2177,372
0.2,Moved,2169,371
0.201,Moved,2161,370
0.202,Moved,2153,369
0.203,Moved,2144,369
0.204,Moved,2136,368
0.205,Moved,2128,367
0.206,Moved,2120,366
0.207,Moved,2112,365
0.208,Moved,2105,364
0.209,Moved,2097,363
0.21,Moved,2089,362
0.211,Moved,2081,361
0.212,Moved,2073,360
0.213,Moved,2065,360
0.214,Moved,2057,359
0.215,Moved,2049,358
0.216,Moved,2043,357
0.217,Moved,2035,356
0.218,Moved,2027,355
0.219,Moved,2020,354
0.22,Moved,2012,353
0.221,Moved,2004,353
0.222,Moved,1997,352
0.223,Moved,1989,351
0.224,Moved,1982,350
0.225,Moved,1976,349
0.226,Moved,1969,349
0.227,Moved,1961,348
0.228,Moved,1954,347
0.229,Moved,1947,346
0.23,Moved,1940,345
0.231,Moved,1932,344
0.232,Moved,1925,344
0.233,Moved,1918,343
0.234,Moved,1913,342
0.235,Moved,1906,341
0.236,Moved,1899,341
0.237,Moved,1892,340
0.238,Moved,1885,339
0.239,Moved,1879,338
0.24,Moved,1872,338
0.241,Moved,1866,337
0.242,Moved,1859,336
0.243,Moved,1855,335
0.244,Moved,1848,335
0.245,Moved,1842,334
0.246,Moved,1836,333
0.247,Moved,1830,333
0.248,Moved,1824,332
0.249,Moved,1819,331
0.25,Moved,1813,331
0.251,Moved,1809,330
0.252,Moved,1803,330
0.253,Moved,1798,329
0.254,Moved,1792,328
0.255,Moved,1787,328
0.256,Moved,1782,327
0.257,Moved,1777,327
0.258,Moved,1772,326
0.259,Moved,1767,326
0.26,Moved,1764,326
0.261,Moved,1759,325
0.262,Moved,1754,325
0.263,Moved,1750,324
0.264,Moved,1746,324
0.265,Moved,1741,324
0.266,Moved,1737,324
0.267,Moved,1733,323
0.268,Moved,1729,323
0.269,Moved,1726,323
0.27,Moved,1723,323
0.271,Moved,1719,322
0.272,Moved,1715,322
0.273,Moved,1712,322
0.274,Moved,1708,322
0.275,Moved,1705,322
0.276,Moved,1702,322
0.277,Moved,1699,322
0.278,Moved,1696,322
0.279,Moved,1693,322
0.28,Moved,1690,322
0.281,Moved,1688,322
0.282,Moved,1685,322
0.283,Moved,1682,322
0.284,Moved,1680,322
0.285,Moved,1677,322
0.286,Moved,1675,322
0.287,Moved,1673,322
0.288,Moved,1671,322
0.289,Moved,1669,322
0.29,Moved,1667,322
0.291,Moved,1665,322
0.292,Moved,1663,322
0.293,Moved,1661,322
0.294,Moved,1659,322
0.295,Moved,1658,322
0.296,Moved,1657,322
0.297,Moved,1655,322
0.298,Moved,1654,322
0.299,Moved,1652,322
0.3,Moved,1651,322
0.301,Moved,1650,322
0.302,Moved,1649,322
0.302,Moved,1648,322
0.303,Moved,1647,322
0.304,Moved,1646,322
0.305,Moved,1645,323
0.306,Moved,1644,323
0.308,Moved,1643,323
0.31,Moved,1642,323
0.314,Moved,1641,323
0.359,PressedLeft,1640,323
0.837,Moved,1640,323
0.842,Moved,1640,324
0.843,Moved,1639,324
0.846,Moved,1639,325
0.847,Moved,1639,326
0.848,Moved,1638,326
0.85,Moved,1638,327
0.851,Moved,1638,328
0.852,Moved,1637,328
0.853,Moved,1637,329
0.854,Moved,1637,330
0.855,Moved,1636,330
0.856,Moved,1636,331
0.857,Moved,1636,332
0.858,Moved,1635,332
0.859,Moved,1635,333
0.86,Moved,1635,334
0.861,Moved,1635,335
0.862,Moved,1634,336
0.863,Moved,1634,337
0.864,Moved,1633,338
0.865,Moved,1633,339
0.866,Moved,1632,340
0.867,Moved,1632,341
0.868,Moved,1631,343
0.869,Moved,1631,344
0.87,Moved,1630,345
0.871,Moved,1630,347
0.872,Moved,1629,348
0.873,Moved,1628,350
0.874,Moved,1628,351
0.875,Moved,1627,353
0.876,Moved,1627,355
0.877,Moved,1626,356
0.878,Moved,1625,358
0.879,Moved,1625,359
0.88,Moved,1624,361
0.881,Moved,1623,363
0.882,Moved,1623,365
0.883,Moved,1622,366
0.884,Moved,1621,368
0.885,Moved,1620,370
0.886,Moved,1619,372
0.887,Moved,1619,374
0.888,Moved,1618,376
0.889,Moved,1617,378
0.89,Moved,1616,380
0.891,Moved,1615,382
0.892,Moved,1615,384
0.893,Moved,1614,387
0.894,Moved,1613,389
0.895,Moved,1612,391
0.896,Moved,1611,393
0.897,Moved,1610,395
0.898,Moved,1609,398
0.899,Moved,1608,400
0.9,Moved,1607,402
0.901,Moved,1606,405
0.902,Moved,1605,407
0.903,Moved,1604,410
0.904,Moved,1602,412
0.905,Moved,1602,414
0.906,Moved,1600,417
0.907,Moved,1599,419
0.908,Moved,1598,422
0.909,Moved,1597,425
0.91,Moved,1596,427
0.911,Moved,1595,430
0.912,Moved,1593,433
0.913,Moved,1592,435
0.914,Moved,1591,437
0.915,Moved,1590,440
0.916,Moved,1588,442
0.917,Moved,1587,445
0.918,Moved,1586,447
0.919,Moved,1585,450
0.92,Moved,1584,453
0.921,Moved,1582,455
0.922,Moved,1581,458
0.923,Moved,1580,460
0.924,Moved,1578,462
0.925,Moved,1577,465
0.926,Moved,1576,467
0.927,Moved,1574,470
0.928,Moved,1573,472
0.929,Moved,1571,474
0.93,Moved,1570,477
0.931,Moved,1569,479
0.932,Moved,1568,481
0.933,Moved,1566,483
0.934,Moved,1565,486
0.935,Moved,1564,488
0.936,Moved,1562,490
0.937,Moved,1561,493
0.938,Moved,1560,495
0.939,Moved,1558,497
0.94,Moved,1557,499
0.941,Moved,1556,501
0.942,Moved,1554,503
0.943,Moved,1553,505
0.944,Moved,1552,508
0.945,Moved,1550,510
0.946,Moved,1549,512
0.947,Moved,1548,514
0.948,Moved,1546,516
0.949,Moved,1545,518
0.95,Moved,1544,520
0.951,Moved,1542,522
0.952,Moved,1541,524
0.953,Moved,1540,526
0.954,Moved,1538,528
0.955,Moved,1537,530
0.956,Moved,1536,532
0.957,Moved,1535,534
0.958,Moved,1533,536
0.959,Moved,1532,538
0.96,Moved,1531,540
0.961,Moved,1529,542
0.962,Moved,1528,544
0.963,Moved,1527,546
0.964,Moved,1525,547
0.965,Moved,1524,549
0.966,Moved,1523,551
0.967,Moved,1522,553
0.968,Moved,1520,555
0.969,Moved,1519,557
0.97,Moved,1517,559
0.971,Moved,1516,561
0.972,Moved,1515,563
0.973,Moved,1513,565
0.974,Moved,1512,567
0.975,Moved,1511,568
0.976,Moved,1509,571
0.977,Moved,1508,573
