ElapsedTime,Action,X,Y
141.642,Moved,1052,1100
141.643,Moved,1053,1102
141.644,Moved,1054,1103
141.645,Moved,1055,1105
141.646,Moved,1056,1106
141.647,Moved,1056,1108
141.648,Moved,1057,1109
141.649,Moved,1058,1111
141.65,Moved,1059,1112
141.651,Moved,1060,1114
141.652,Moved,1061,1115
141.653,Moved,1062,1116
141.654,Moved,1062,1118
141.655,Moved,1063,1119
141.656,Moved,1064,1120
141.657,Moved,1065,1122
141.658,Moved,1065,1123
141.659,Moved,1066,1124
141.66,Moved,1067,1126
141.661,Moved,1068,1127
141.662,Moved,1069,1128
141.663,Moved,1069,1130
141.664,Moved,1070,1131
141.665,Moved,1071,1132
141.666,Moved,1072,1133
141.667,Moved,1073,1134
141.668,Moved,1073,1136
141.669,Moved,1074,1137
141.67,Moved,1075,1138
141.671,Moved,1076,1139
141.672,Moved,1076,1140
141.673,Moved,1077,1141
141.674,Moved,1078,1143
141.675,Moved,1079,1144
141.676,Moved,1079,1145
141.677,Moved,1080,1146
141.678,Moved,1081,1147
141.679,Moved,1081,1148
141.68,Moved,1082,1149
141.681,Moved,1083,1150
141.682,Moved,1083,1151
141.683,Moved,1084,1152
141.684,Moved,1085,1153
141.685,Moved,1085,1154
141.686,Moved,1086,1155
141.687,Moved,1087,1156
141.688,Moved,1087,1157
141.689,Moved,1088,1158
141.69,Moved,1088,1159
141.691,Moved,1089,1159
141.692,Moved,1090,1160
141.693,Moved,1090,1161
141.694,Moved,1091,1162
141.695,Moved,1091,1163
141.696,Moved,1092,1164
141.697,Moved,1092,1165
141.698,Moved,1093,1165
141.699,Moved,1093,1166
141.7,Moved,1094,1167
141.701,Moved,1094,1168
141.702,Moved,1095,1169
141.703,Moved,1096,1170
141.704,Moved,1096,1171
141.706,Moved,1097,1172
141.707,Moved,1097,1173
141.708,Moved,1098,1173
141.709,Moved,1098,1174
141.71,Moved,1098,1175
141.711,Moved,1099,1175
141.712,Moved,1099,1176
141.713,Moved,1100,1177
141.714,Moved,1100,1178
141.715,Moved,1101,1178
141.717,Moved,1101,1179
141.718,Moved,1101,1180
141.719,Moved,1102,1180
141.72,Moved,1102,1181
141.722,Moved,1103,1182
141.723,Moved,1103,1183
141.724,Moved,1104,1183
141.725,Moved,1104,1184
141.726,Moved,1104,1185
141.727,Moved,1105,1185
