ElapsedTime,Action,X,Y
133.804,Moved,2396,1250
133.807,Moved,2396,1251
133.81,Moved,2396,1252
133.811,Moved,2395,1252
133.814,Moved,2395,1253
133.817,Moved,2395,1254
133.82,Moved,2395,1255
133.825,Moved,2395,1256
133.826,Moved,2395,1257
133.83,Moved,2394,1257
133.835,Moved,2394,1258
133.842,Moved,2394,1259
133.853,Moved,2394,1260
133.869,Moved,2394,1261
133.887,Moved,2394,1262
133.907,Moved,2394,1263
133.914,PressedLeft,2394,1264
134.054,Moved,2394,1264
134.06,Moved,2395,1264
134.066,Moved,2396,1264
134.07,Moved,2397,1264
134.073,Moved,2398,1264
134.074,Moved,2398,1265
134.079,Moved,2399,1265
134.083,Moved,2400,1265
134.086,Moved,2401,1265
134.09,Moved,2402,1265
134.092,Moved,2403,1265
134.093,Moved,2403,1266
134.096,Moved,2404,1266
134.098,Moved,2405,1266
134.102,Moved,2406,1266
134.104,Moved,2407,1266
134.105,Moved,2407,1267
134.108,Moved,2408,1267
134.11,Moved,2409,1267
134.113,Moved,2410,1267
134.115,Moved,2411,1267
134.116,Moved,2411,1268
134.119,Moved,2412,1268
134.122,Moved,2413,1268
134.125,Moved,2414,1268
134.128,Moved,2415,1269
134.131,Moved,2416,1269
134.134,Moved,2417,1269
134.137,Moved,2418,1269
134.138,Moved,2418,1270
134.141,Moved,2419,1270
134.145,Moved,2420,1270
134.149,Moved,2421,1270
134.154,Moved,2422,1270
134.16,Moved,2423,1270
134.169,Moved,2424,1270
134.212,PressedLeft,2425,1270
134.346,Moved,2425,1270
134.349,Moved,2425,1271
134.355,Moved,2424,1271
134.357,Moved,2423,1271
134.36,Moved,2423,1272
134.363,Moved,2422,1272
134.364,Moved,2422,1273
134.368,Moved,2421,1273
134.369,Moved,2420,1273
134.371,Moved,2420,1274
134.375,Moved,2419,1274
134.378,Moved,2418,1275
134.38,Moved,2417,1275
134.382,Moved,2417,1276
134.385,Moved,2416,1276
134.388,Moved,2415,1276
134.389,Moved,2415,1277
134.392,Moved,2414,1277
134.395,Moved,2413,1277
134.396,Moved,2413,1278
134.4,Moved,2412,1278
134.403,Moved,2411,1278
134.407,Moved,2410,1278
134.411,Moved,2409,1279
134.414,Moved,2408,1279
134.417,Moved,2407,1279
134.419,Moved,2406,1279
134.42,Moved,2406,1280
134.424,Moved,2405,1280
134.427,Moved,2404,1280
134.43,Moved,2403,1280
134.431,Moved,2403,1281
134.435,Moved,2402,1281
134.436,Moved,2401,1281
134.438,Moved,2401,1282
134.442,Moved,2400,1282
134.443,Moved,2399,1282
134.446,Moved,2399,1283
134.448,Moved,2398,1283
134.449,Moved,2398,1284
134.453,Moved,2397,1284
134.457,Moved,2396,1285
134.458,Moved,2395,1285
134.462,Moved,2395,1286
134.463,Moved,2394,1286
134.466,Moved,2394,1287
134.467,Moved,2393,1287
134.471,Moved,2393,1288
134.472,Moved,2393,1289
134.475,Moved,2392,1289
134.477,Moved,2392,1290
134.479,Moved,2391,1290
134.483,Moved,2391,1291
134.484,Moved,2391,1292
134.487,Moved,2390,1292
134.491,Moved,2390,1293
134.493,Moved,2390,1294
134.495,Moved,2389,1294
134.5,Moved,2389,1295
134.505,Moved,2389,1296
134.507,Moved,2389,1297
134.511,Moved,2388,1297
134.52,PressedLeft,2388,1298
134.521,Moved,2388,1298
134.629,Moved,2388,1299
134.634,Moved,2388,1298
134.637,Moved,2388,1297
134.639,Moved,2388,1296
134.642,Moved,2388,1295
134.644,Moved,2388,1294
134.646,Moved,2388,1293
134.649,Moved,2388,1292
134.651,Moved,2388,1291
134.653,Moved,2388,1290
134.655,Moved,2388,1289
134.657,Moved,2388,1288
134.658,Moved,2388,1287
134.659,Moved,2388,1286
134.66,Moved,2389,1286
134.663,Moved,2389,1285
134.663,Moved,2389,1284
134.665,Moved,2389,1283
134.667,Moved,2389,1282
134.668,Moved,2389,1281
134.669,Moved,2390,1281
134.67,Moved,2390,1280
134.672,Moved,2390,1279
134.673,Moved,2390,1278
134.674,Moved,2390,1277
134.675,Moved,2391,1277
134.676,Moved,2391,1276
134.677,Moved,2391,1275
134.678,Moved,2391,1274
134.68,Moved,2391,1273
134.681,Moved,2392,1272
134.683,Moved,2392,1271
134.684,Moved,2392,1270
134.686,Moved,2392,1269
134.688,Moved,2393,1268
134.689,Moved,2393,1267
134.689,Moved,2393,1266
134.69,Moved,2393,1265
134.691,Moved,2393,1264
134.692,Moved,2393,1263
134.694,Moved,2394,1262
134.695,Moved,2394,1261
134.696,Moved,2394,1260
134.698,Moved,2394,1259
134.699,Moved,2394,1258
134.7,Moved,2394,1257
134.701,Moved,2395,1257
134.702,Moved,2395,1256
134.703,Moved,2395,1255
134.704,Moved,2395,1254
134.705,Moved,2395,1253
134.706,Moved,2395,1252
134.707,Moved,2395,1251
134.708,Moved,2396,1251
134.709,Moved,2396,1250
134.71,Moved,2396,1249
134.711,Moved,2396,1248
134.712,Moved,2396,1247
134.713,Moved,2396,1246
134.714,Moved,2396,1245
134.715,Moved,2397,1244
134.716,Moved,2397,1243
134.717,Moved,2397,1242
134.718,Moved,2397,1241
134.719,Moved,2397,1240
134.72,Moved,2397,1239
134.721,Moved,2397,1238
134.722,Moved,2397,1237
134.723,Moved,2397,1236
134.724,Moved,2398,1235
134.725,Moved,2398,1234
134.726,Moved,2398,1233
134.727,Moved,2398,1232
134.728,Moved,2398,1231
134.729,Moved,2398,1230
134.73,Moved,2398,1229
134.731,Moved,2398,1228
134.732,Moved,2398,1227
134.733,Moved,2399,1226
134.734,Moved,2399,1225
134.735,Moved,2399,1224
134.736,Moved,2399,1223
134.737,Moved,2399,1222
134.738,Moved,2399,1221
134.739,Moved,2399,1220
134.74,Moved,2399,1219
134.741,Moved,2399,1218
134.742,Moved,2399,1217
134.743,Moved,2399,1216
134.744,Moved,2399,1215
134.745,Moved,2399,1214
134.747,Moved,2399,1213
134.748,Moved,2399,1212
134.749,Moved,2400,1211
134.75,Moved,2400,1210
134.751,Moved,2400,1209
134.753,Moved,2400,1208
134.754,Moved,2400,1207
134.755,Moved,2400,1206
134.756,Moved,2400,1205
134.757,Moved,2400,1204
134.758,Moved,2400,1203
134.76,Moved,2400,1202
134.761,Moved,2400,1201
134.762,Moved,2400,1200
134.763,Moved,2400,1199
134.764,Moved,2400,1198
134.765,Moved,2400,1197
134.767,Moved,2400,1196
134.768,Moved,2400,1195
134.769,Moved,2400,1194
134.77,Moved,2400,1193
134.772,Moved,2400,1192
134.773,Moved,2400,1191
134.774,Moved,2400,1190
134.776,Moved,2400,1189
134.777,Moved,2400,1188
134.779,Moved,2400,1187
134.781,Moved,2400,1186
134.782,Moved,2400,1185
134.784,Moved,2400,1184
134.786,Moved,2400,1183
134.788,Moved,2400,1182
134.79,Moved,2400,1181
134.793,Moved,2400,1180
134.796,Moved,2400,1179
134.799,Moved,2400,1178
134.804,Moved,2400,1177
134.81,Moved,2400,1176
134.816,Moved,2400,1175
134.823,Moved,2400,1174
134.83,Moved,2400,1173
134.839,Moved,2400,1172
134.864,Moved,2400,1171
134.9,Moved,2400,1170
134.911,Moved,2400,1169
134.917,Moved,2400,1168
134.922,Moved,2400,1167
134.926,Moved,2400,1166
134.93,Moved,2400,1165
134.934,Moved,2400,1164
134.937,Moved,2400,1163
134.94,Moved,2400,1162
134.944,Moved,2400,1161
134.946,Moved,2400,1160
134.949,Moved,2400,1159
134.952,Moved,2400,1158
134.955,Moved,2400,1157
134.958,Moved,2400,1156
134.961,Moved,2400,1155
134.965,Moved,2400,1154
134.97,Moved,2400,1153
134.973,Moved,2400,1152
135,PressedLeft,2401,1152
135.104,Moved,2401,1152
135.109,Moved,2402,1152
135.115,Moved,2403,1152
135.118,Moved,2404,1152
135.119,Moved,2404,1153
135.122,Moved,2405,1153
135.124,Moved,2406,1153
135.127,Moved,2407,1153
135.13,Moved,2408,1153
135.132,Moved,2409,1153
135.135,Moved,2410,1153
135.137,Moved,2411,1153
135.139,Moved,2412,1153
135.142,Moved,2413,1153
135.144,Moved,2414,1153
135.146,Moved,2415,1153
135.148,Moved,2416,1153
135.149,Moved,2417,1153
135.152,Moved,2418,1153
135.154,Moved,2419,1153
135.156,Moved,2420,1153
135.158,Moved,2421,1153
135.16,Moved,2422,1153
135.161,Moved,2423,1153
135.162,Moved,2424,1153
135.163,Moved,2424,1152
135.166,Moved,2425,1152
135.168,Moved,2426,1152
135.17,Moved,2427,1152
135.172,Moved,2428,1152
135.174,Moved,2429,1152
135.176,Moved,2430,1152
135.178,Moved,2431,1152
135.181,Moved,2432,1152
135.184,Moved,2433,1152
135.187,Moved,2434,1152
135.188,Moved,2435,1152
135.191,Moved,2435,1151
135.196,Moved,2436,1151
135.204,Moved,2437,1151
135.228,PressedLeft,2438,1151
135.342,Moved,2438,1151
135.345,Moved,2438,1150
135.347,Moved,2438,1149
135.35,Moved,2438,1148
135.352,Moved,2438,1147
135.354,Moved,2438,1146
135.356,Moved,2438,1145
135.358,Moved,2438,1144
135.36,Moved,2438,1143
135.362,Moved,2438,1142
135.365,Moved,2438,1141
135.367,Moved,2438,1140
135.37,Moved,2438,1139
135.372,Moved,2438,1138
135.375,Moved,2438,1137
135.377,Moved,2438,1136
135.38,Moved,2438,1135
135.383,Moved,2438,1134
135.385,Moved,2438,1133
135.387,Moved,2438,1132
135.39,Moved,2438,1131
135.392,Moved,2438,1130
135.394,Moved,2438,1129
135.397,Moved,2438,1128
135.4,Moved,2438,1127
135.403,Moved,2438,1126
135.406,Moved,2438,1125
135.41,Moved,2438,1124
135.414,Moved,2438,1123
135.419,Moved,2438,1122
135.427,Moved,2438,1121
135.462,PressedLeft,2438,1120
135.546,Moved,2438,1120
135.554,Moved,2439,1120
135.558,Moved,2440,1120
135.563,Moved,2441,1120
135.566,Moved,2442,1120
135.569,Moved,2443,1120
135.571,Moved,2444,1120
135.574,Moved,2445,1120
135.575,Moved,2446,1120
135.577,Moved,2446,1121
135.58,Moved,2447,1121
135.583,Moved,2448,1121
135.585,Moved,2449,1121
135.588,Moved,2450,1122
135.59,Moved,2451,1122
135.593,Moved,2452,1122
135.596,Moved,2453,1123
135.599,Moved,2454,1123
135.601,Moved,2455,1123
135.602,Moved,2455,1124
135.604,Moved,2456,1124
135.607,Moved,2457,1124
135.608,Moved,2458,1124
135.61,Moved,2458,1125
135.613,Moved,2459,1125
135.616,Moved,2460,1125
135.619,Moved,2461,1125
135.62,Moved,2461,1126
135.625,Moved,2462,1126
135.629,Moved,2463,1126
135.637,Moved,2464,1126
135.645,Moved,2465,1126
135.655,Moved,2466,1126
135.665,Moved,2467,1126
135.674,Moved,2468,1126
135.686,Moved,2469,1126
135.693,Moved,2470,1126
135.713,PressedLeft,2470,1125
135.839,Moved,2470,1125
135.843,Moved,2471,1125
135.848,Moved,2472,1125
135.851,Moved,2473,1125
135.855,Moved,2474,1125
135.858,Moved,2475,1125
135.862,Moved,2476,1125
135.866,Moved,2477,1125
135.869,Moved,2478,1125
135.872,Moved,2479,1124
135.875,Moved,2480,1124
135.878,Moved,2481,1124
135.881,Moved,2482,1124
135.883,Moved,2483,1124
135.884,Moved,2484,1124
135.885,Moved,2484,1123
135.888,Moved,2485,1123
135.89,Moved,2486,1123
135.892,Moved,2487,1123
135.894,Moved,2488,1123
135.896,Moved,2489,1123
135.898,Moved,2490,1123
135.9,Moved,2491,1123
135.902,Moved,2492,1123
135.903,Moved,2493,1123
135.905,Moved,2494,1123
135.906,Moved,2495,1123
135.908,Moved,2496,1123
135.91,Moved,2497,1123
135.911,Moved,2498,1123
135.913,Moved,2499,1123
135.915,Moved,2500,1123
135.917,Moved,2501,1123
135.918,Moved,2502,1123
135.92,Moved,2503,1123
135.922,Moved,2504,1123
135.923,Moved,2505,1123
135.926,Moved,2506,1123
135.927,Moved,2507,1123
135.929,Moved,2508,1123
135.93,Moved,2508,1122
135.931,Moved,2509,1122
135.933,Moved,2510,1122
135.935,Moved,2511,1122
