ElapsedTime,Action,X,Y
442.43,Moved,480,382
442.432,Moved,479,381
442.434,Moved,478,381
442.435,Moved,477,381
442.436,Moved,477,380
442.438,Moved,476,380
442.441,Moved,475,380
442.442,Moved,474,380
442.444,Moved,474,379
442.448,Moved,473,379
442.452,Moved,472,379
442.461,Moved,471,378
442.476,Moved,470,378
442.488,Moved,469,378
442.497,Moved,468,378
442.507,Moved,467,378
442.51,Moved,466,378
442.521,Moved,466,377
442.531,Moved,465,377
442.535,Moved,464,377
442.536,Moved,464,376
442.54,Moved,463,376
442.542,Moved,462,376
442.543,Moved,462,375
442.548,Moved,461,375
442.551,Moved,460,374
442.553,Moved,459,374
442.555,Moved,458,373
442.556,Moved,457,373
442.557,Moved,457,372
442.559,Moved,456,372
442.56,Moved,456,371
442.562,Moved,455,371
442.563,Moved,454,371
442.564,Moved,454,370
442.565,Moved,453,370
442.566,Moved,453,369
442.568,Moved,452,369
442.569,Moved,451,368
442.57,Moved,450,368
442.572,Moved,450,367
442.573,Moved,449,367
442.574,Moved,449,366
442.575,Moved,448,366
442.576,Moved,448,365
442.578,Moved,447,365
442.579,Moved,446,365
442.58,Moved,446,364
442.581,Moved,445,364
442.582,Moved,445,363
442.583,Moved,444,363
442.584,Moved,444,362
442.586,Moved,443,362
442.587,Moved,443,361
442.588,Moved,442,361
442.589,Moved,441,361
442.59,Moved,441,360
442.591,Moved,440,360
442.593,Moved,440,359
442.594,Moved,439,359
442.595,Moved,439,358
442.596,Moved,438,358
442.597,Moved,438,357
442.599,Moved,437,357
442.6,Moved,437,356
442.601,Moved,436,356
442.602,Moved,436,355
442.603,Moved,435,355
442.604,Moved,435,354
442.605,Moved,434,354
442.606,Moved,434,353
442.608,Moved,433,353
442.61,Moved,432,352
442.612,Moved,431,351
442.613,Moved,430,351
442.614,Moved,430,350
442.615,Moved,429,350
442.616,Moved,429,349
442.617,Moved,428,349
442.618,Moved,428,348
442.619,Moved,427,348
442.621,Moved,427,347
442.622,Moved,426,347
442.624,Moved,426,346
442.625,Moved,425,346
442.626,Moved,425,345
442.627,Moved,424,345
442.629,Moved,424,344
442.631,Moved,423,343
442.634,Moved,422,342
442.635,Moved,422,341
442.637,Moved,421,341
442.638,Moved,421,340
442.64,Moved,420,340
442.641,Moved,420,339
442.643,Moved,419,339
442.644,Moved,419,338
442.646,Moved,418,338
442.647,Moved,418,337
442.649,Moved,417,337
442.65,Moved,417,336
442.652,Moved,416,336
442.654,Moved,416,335
442.656,Moved,415,335
442.66,Moved,415,334
442.661,Moved,414,334
442.668,Moved,414,333
442.669,Moved,413,333
443.032,PressedLeft,413,332
443.595,Moved,413,332
443.598,Moved,413,331
443.615,Moved,414,331
443.62,Moved,415,331
443.627,Moved,415,330
443.634,Moved,416,330
443.637,Moved,416,329
443.648,Moved,417,329
443.649,Moved,418,329
443.66,Moved,418,328
443.669,Moved,33,116
443.678,Moved,34,122
443.679,PressedLeft,35,122
443.706,PressedLeft,36,116
443.713,PressedLeft,36,116
443.738,LShiftKey,NA,NA
443.752,PressedLeft,2394,1225
443.757,LShiftKey,NA,NA
443.771,PressedLeft,2391,1260
443.776,LShiftKey,NA,NA
443.791,PressedLeft,2439,1226
443.908,Moved,31,117
443.911,Moved,31,116
443.923,Moved,32,116
443.937,Moved,33,116
443.95,Moved,34,115
443.963,Moved,35,115
443.969,Moved,36,115
443.973,Moved,36,114
443.981,Moved,37,114
443.987,Moved,38,114
443.992,Moved,39,114
443.994,Moved,39,113
443.999,Moved,40,113
444.004,Moved,41,113
444.009,Moved,42,113
444.013,Moved,43,113
444.017,Moved,44,112
444.021,Moved,45,112
444.026,Moved,46,112
444.03,Moved,47,112
444.034,Moved,48,112
444.035,Moved,49,112
444.037,Moved,49,111
444.042,Moved,50,111
444.045,Moved,51,111
444.05,Moved,52,111
444.053,Moved,53,111
444.058,Moved,54,111
444.059,Moved,55,111
444.06,Moved,55,110
444.064,Moved,56,110
444.068,Moved,57,110
444.071,Moved,58,110
444.074,Moved,59,110
444.077,Moved,60,110
444.079,Moved,61,110
444.082,Moved,62,110
444.085,Moved,63,110
444.087,Moved,64,110
444.091,Moved,65,110
444.094,Moved,66,110
444.096,Moved,67,110
444.1,Moved,68,109
444.103,Moved,69,109
444.106,Moved,70,109
444.11,Moved,71,109
444.113,Moved,72,109
444.116,Moved,73,109
444.12,Moved,74,109
444.124,Moved,75,109
444.128,Moved,76,109
444.131,Moved,77,109
444.133,Moved,77,108
444.138,Moved,78,108
444.143,Moved,79,108
444.148,Moved,80,108
444.154,Moved,81,108
444.161,Moved,82,108
444.168,Moved,83,108
444.176,Moved,84,108
444.185,Moved,85,108
444.195,Moved,86,108
444.206,Moved,87,108
444.22,Moved,88,108
444.237,Moved,89,108
444.26,Moved,90,108
446.538,Moved,91,108
446.545,Moved,92,108
446.549,Moved,93,108
446.551,Moved,94,108
446.553,Moved,94,109
446.556,Moved,95,109
446.557,Moved,96,109
446.559,Moved,96,110
446.562,Moved,97,110
446.563,Moved,98,110
446.564,Moved,98,111
446.567,Moved,99,111
446.568,Moved,100,111
446.569,Moved,100,112
446.571,Moved,101,112
446.572,Moved,102,112
446.573,Moved,102,113
446.574,Moved,103,113
446.575,Moved,104,113
446.576,Moved,104,114
446.578,Moved,105,114
446.579,Moved,106,115
446.581,Moved,107,115
446.583,Moved,108,116
446.584,Moved,109,116
446.586,Moved,110,117
446.587,Moved,111,117
446.588,Moved,111,118
446.589,Moved,112,118
446.59,Moved,113,118
446.591,Moved,113,119
446.592,Moved,114,119
446.593,Moved,115,120
446.594,Moved,116,120
446.595,Moved,117,121
446.596,Moved,118,121
446.597,Moved,118,122
446.598,Moved,119,122
446.599,Moved,120,122
446.6,Moved,121,123
446.601,Moved,122,124
446.602,Moved,123,124
446.603,Moved,124,125
446.604,Moved,125,125
446.605,Moved,126,126
446.606,Moved,127,126
446.607,Moved,128,127
446.608,Moved,129,127
446.609,Moved,130,128
446.61,Moved,131,129
446.611,Moved,132,129
446.612,Moved,133,130
446.613,Moved,134,131
446.614,Moved,135,131
446.615,Moved,137,132
446.616,Moved,137,133
446.617,Moved,139,133
446.618,Moved,140,134
446.619,Moved,141,135
446.62,Moved,142,135
446.621,Moved,144,136
446.622,Moved,145,137
446.623,Moved,146,137
446.624,Moved,148,138
446.625,Moved,149,139
446.626,Moved,150,139
446.627,Moved,151,140
446.628,Moved,152,141
446.629,Moved,154,142
446.63,Moved,155,143
446.631,Moved,156,143
446.632,Moved,158,144
446.633,Moved,159,145
446.634,Moved,161,146
446.635,Moved,162,147
446.636,Moved,164,148
446.637,Moved,165,148
446.638,Moved,166,149
446.639,Moved,168,150
446.64,Moved,169,151
446.641,Moved,170,152
446.642,Moved,172,153
446.643,Moved,174,153
446.644,Moved,175,154
446.645,Moved,177,155
446.646,Moved,178,156
446.647,Moved,179,157
446.648,Moved,181,158
446.649,Moved,182,159
446.65,Moved,184,160
446.651,Moved,186,161
446.652,Moved,187,162
446.653,Moved,189,163
446.654,Moved,190,163
446.655,Moved,192,164
446.656,Moved,194,165
446.657,Moved,195,166
446.658,Moved,197,167
446.659,Moved,198,168
446.66,Moved,200,169
446.661,Moved,202,170
446.662,Moved,203,171
446.663,Moved,205,172
446.664,Moved,207,173
446.665,Moved,209,174
446.666,Moved,210,175
446.667,Moved,212,176
446.668,Moved,214,177
446.669,Moved,215,178
446.67,Moved,217,179
446.671,Moved,219,179
446.672,Moved,221,181
446.673,Moved,223,182
446.674,Moved,224,183
446.675,Moved,226,184
446.676,Moved,228,185
446.677,Moved,230,185
446.678,Moved,231,186
446.679,Moved,233,187
446.68,Moved,235,188
446.681,Moved,237,189
446.682,Moved,239,190
446.683,Moved,241,191
446.684,Moved,243,192
446.685,Moved,245,193
446.686,Moved,247,194
446.687,Moved,249,195
446.688,Moved,250,196
446.689,Moved,252,197
446.69,Moved,254,198
446.691,Moved,256,198
446.692,Moved,258,199
446.693,Moved,260,200
446.694,Moved,262,202
446.695,Moved,264,202
446.696,Moved,266,204
446.697,Moved,268,204
446.698,Moved,269,205
446.699,Moved,271,206
446.7,Moved,273,207
446.701,Moved,275,208
446.702,Moved,277,209
446.703,Moved,279,210
446.704,Moved,281,211
446.705,Moved,283,212
446.706,Moved,285,213
446.707,Moved,288,214
446.708,Moved,289,215
446.709,Moved,291,216
446.71,Moved,293,217
446.711,Moved,295,218
446.712,Moved,297,219
446.713,Moved,299,220
446.714,Moved,302,221
446.715,Moved,304,222
446.716,Moved,306,223
446.717,Moved,308,224
446.718,Moved,309,225
446.719,Moved,311,226
446.72,Moved,313,227
446.721,Moved,316,228
446.722,Moved,318,229
446.723,Moved,320,230
446.724,Moved,322,231
446.725,Moved,324,232
446.726,Moved,326,233
446.727,Moved,328,234
446.728,Moved,330,235
446.729,Moved,332,236
446.73,Moved,334,237
446.731,Moved,336,238
446.732,Moved,338,239
446.733,Moved,341,240
446.734,Moved,343,241
446.735,Moved,345,242
446.736,Moved,347,243
446.737,Moved,349,244
446.738,Moved,351,245
446.739,Moved,353,246
446.74,Moved,355,247
446.741,Moved,357,248
446.742,Moved,359,249
446.743,Moved,362,250
446.744,Moved,364,251
446.745,Moved,366,252
446.746,Moved,368,253
446.747,Moved,370,254
446.748,Moved,372,255
446.749,Moved,374,256
446.75,Moved,376,256
446.751,Moved,378,257
446.752,Moved,380,258
446.753,Moved,382,259
446.754,Moved,385,260
446.755,Moved,387,261
446.756,Moved,389,262
446.757,Moved,391,263
446.758,Moved,393,264
446.759,Moved,395,265
446.76,Moved,397,266
446.761,Moved,399,267
446.762,Moved,401,268
446.763,Moved,403,269
446.764,Moved,405,270
446.765,Moved,407,271
446.766,Moved,410,272
446.767,Moved,412,273
446.768,Moved,414,273
446.769,Moved,415,274
446.77,Moved,418,275
446.771,Moved,420,276
446.772,Moved,422,277
446.773,Moved,424,278
446.774,Moved,426,279
446.775,Moved,428,280
446.776,Moved,431,281
446.777,Moved,433,282
446.778,Moved,435,282
446.779,Moved,436,283
446.78,Moved,439,284
446.781,Moved,441,285
446.782,Moved,443,286
446.783,Moved,445,287
446.784,Moved,447,287
446.785,Moved,449,288
446.786,Moved,452,289
446.787,Moved,454,290
446.788,Moved,456,291
446.789,Moved,458,292
446.79,Moved,460,293
446.791,Moved,462,293
446.792,Moved,464,294
446.793,Moved,467,295
446.794,Moved,469,296
446.796,Moved,471,297
446.797,Moved,473,298
446.798,Moved,475,299
446.799,Moved,478,299
446.8,Moved,480,300
446.801,Moved,481,301
446.802,Moved,484,302
446.803,Moved,486,303
446.804,Moved,488,304
446.805,Moved,490,304
446.806,Moved,492,305
446.807,Moved,494,306
446.808,Moved,496,307
446.809,Moved,498,307
446.81,Moved,500,308
446.811,Moved,501,308
446.812,Moved,503,309
446.813,Moved,504,309
446.814,Moved,506,310
446.815,Moved,507,310
446.816,Moved,509,311
446.817,Moved,511,311
446.818,Moved,512,312
446.819,Moved,514,312
446.82,Moved,515,313
446.821,Moved,517,313
446.822,Moved,518,314
446.823,Moved,520,314
446.824,Moved,522,315
446.825,Moved,523,316
446.826,Moved,525,316
446.827,Moved,527,317
446.828,Moved,529,318
446.829,Moved,530,318
446.83,Moved,532,319
446.831,Moved,533,320
446.832,Moved,535,320
446.833,Moved,537,321
446.834,Moved,539,322
446.835,Moved,541,322
446.836,Moved,543,323
446.837,Moved,545,324
446.838,Moved,546,325
446.839,Moved,548,326
446.84,Moved,550,326
446.841,Moved,552,327
446.842,Moved,554,328
446.843,Moved,556,328
446.844,Moved,558,329
446.845,Moved,560,330
446.846,Moved,562,331
446.847,Moved,564,332
446.848,Moved,566,333
446.849,Moved,568,333
446.85,Moved,570,334
446.851,Moved,571,335
446.852,Moved,573,336
446.853,Moved,575,337
446.854,Moved,577,338
446.855,Moved,579,338
446.856,Moved,581,339
446.857,Moved,583,340
446.858,Moved,585,341
446.859,Moved,587,342
446.86,Moved,589,343
446.861,Moved,591,343
446.862,Moved,592,344
446.863,Moved,594,345
446.864,Moved,596,346
446.865,Moved,598,346
446.866,Moved,600,347
446.867,Moved,602,348
446.868,Moved,604,349
446.869,Moved,606,350
446.87,Moved,608,350
446.871,Moved,610,351
446.872,Moved,611,352
446.873,Moved,613,353
446.874,Moved,615,353
446.875,Moved,617,354
446.876,Moved,619,355
446.877,Moved,621,356
446.878,Moved,623,357
446.879,Moved,625,358
446.88,Moved,627,358
446.881,Moved,628,359
446.882,Moved,630,360
446.883,Moved,632,361
446.884,Moved,634,361
446.885,Moved,635,362
446.886,Moved,637,363
446.887,Moved,639,364
446.888,Moved,641,364
446.889,Moved,643,365
446.89,Moved,644,366
446.891,Moved,646,367
446.892,Moved,648,367
446.893,Moved,649,368
446.894,Moved,651,369
446.895,Moved,653,370
446.896,Moved,654,370
446.897,Moved,656,371
446.898,Moved,658,372
446.899,Moved,660,373
446.9,Moved,661,373
446.901,Moved,663,374
446.902,Moved,664,375
446.903,Moved,666,375
446.904,Moved,667,376
446.905,Moved,669,377
446.906,Moved,670,377
446.907,Moved,672,378
446.908,Moved,674,379
446.909,Moved,675,380
446.91,Moved,677,380
446.911,Moved,678,381
446.912,Moved,680,382
446.913,Moved,681,382
446.914,Moved,682,383
446.915,Moved,684,384
446.916,Moved,685,384
446.917,Moved,687,385
446.918,Moved,688,386
446.919,Moved,690,386
446.92,Moved,691,387
446.921,Moved,693,388
446.922,Moved,694,388
446.923,Moved,696,389
446.924,Moved,697,390
446.925,Moved,698,390
446.926,Moved,700,391
446.927,Moved,701,392
446.928,Moved,703,393
446.929,Moved,704,393
446.93,Moved,706,394
446.931,Moved,707,395
446.932,Moved,709,396
446.933,Moved,710,396
446.934,Moved,711,397
446.935,Moved,713,398
446.936,Moved,714,398
446.937,Moved,716,399
446.938,Moved,717,400
446.939,Moved,718,400
446.94,Moved,720,401
446.941,Moved,721,402
446.942,Moved,723,402
446.943,Moved,724,403
446.944,Moved,725,404
446.945,Moved,726,404
446.946,Moved,728,405
446.947,Moved,729,406
446.948,Moved,731,406
446.949,Moved,732,407
446.95,Moved,733,408
446.951,Moved,735,408
446.952,Moved,736,409
446.953,Moved,737,410
446.954,Moved,738,410
446.955,Moved,739,411
446.956,Moved,741,412
446.957,Moved,742,412
446.958,Moved,743,413
446.959,Moved,745,413
446.96,Moved,746,414
446.961,Moved,747,415
446.962,Moved,748,415
446.963,Moved,750,416
446.964,Moved,751,416
446.965,Moved,752,417
446.966,Moved,753,417
446.967,Moved,754,417
446.968,Moved,755,418
446.969,Moved,757,418
446.97,Moved,758,419
446.971,Moved,759,419
446.972,Moved,760,419
446.973,Moved,761,419
446.974,Moved,762,420
446.975,Moved,763,420
446.976,Moved,764,420
446.977,Moved,765,420
446.978,Moved,766,420
446.979,Moved,767,420
446.98,Moved,768,420
446.981,Moved,769,421
446.982,Moved,770,421
446.983,Moved,771,421
446.984,Moved,772,421
446.985,Moved,773,421
446.986,Moved,774,421
446.987,Moved,775,421
446.988,Moved,776,421
446.989,Moved,777,421
446.99,Moved,777,420
446.991,Moved,778,420
446.992,Moved,779,420
446.993,Moved,780,420
446.994,Moved,781,419
446.995,Moved,782,419
446.996,Moved,782,418
446.997,Moved,783,418
446.998,Moved,783,417
446.999,Moved,784,417
447.001,Moved,785,417
447.002,Moved,785,416
447.003,Moved,786,416
447.004,Moved,786,415
447.005,Moved,787,414
447.007,Moved,787,413
447.008,Moved,788,413
447.01,Moved,788,412
447.011,Moved,790,412
447.012,Moved,789,411
447.013,Moved,789,410
447.014,Moved,789,409
447.024,Moved,790,408
447.025,Moved,790,406
447.026,Moved,788,403
447.035,Moved,790,405
447.037,Moved,790,404
447.038,Moved,791,408
447.046,Moved,791,409
447.173,Moved,791,410
447.18,Moved,792,410
447.183,Moved,791,410
447.184,Moved,793,407
447.185,Moved,791,407
447.186,Moved,791,408
447.187,Moved,793,408
447.188,Moved,795,405
447.189,Moved,794,404
447.19,Moved,793,404
447.196,Moved,793,407
447.197,Moved,795,405
447.198,Moved,794,405
447.199,Moved,794,409
447.201,Moved,793,407
447.202,Moved,792,408
447.203,Moved,792,410
447.204,Moved,791,411
447.205,Moved,788,411
447.206,Moved,785,411
447.207,Moved,782,412
447.208,Moved,779,412
447.209,Moved,776,412
447.21,Moved,773,413
447.211,Moved,770,413
447.212,Moved,767,413
447.213,Moved,764,414
447.214,Moved,762,414
447.215,Moved,759,415
447.216,Moved,757,415
447.217,Moved,754,416
447.218,Moved,751,417
447.219,Moved,749,417
447.22,Moved,746,418
447.221,Moved,744,418
447.222,Moved,742,418
447.223,Moved,740,417
447.224,Moved,737,415
447.225,Moved,735,414
447.226,Moved,734,413
447.227,Moved,732,412
447.228,Moved,730,411
447.229,Moved,729,410
447.23,Moved,727,409
447.231,Moved,726,409
447.232,Moved,724,408
447.233,Moved,723,407
447.234,Moved,721,407
447.235,Moved,720,407
447.236,Moved,719,406
447.237,Moved,718,406
447.238,Moved,717,406
447.239,Moved,716,406
447.24,Moved,715,406
447.241,Moved,714,406
447.242,Moved,713,406
447.243,Moved,712,405
447.244,Moved,711,405
447.245,Moved,710,405
447.247,Moved,709,405
447.249,Moved,708,404
447.251,Moved,707,404
447.322,Moved,706,404
447.336,Moved,707,404
447.347,Moved,708,404
447.353,Moved,708,405
447.426,Moved,709,405
447.43,Moved,710,405
447.439,Moved,710,406
447.446,Moved,711,406
447.449,Moved,711,407
447.456,Moved,712,407
447.459,Moved,713,407
447.464,Moved,713,408
447.469,Moved,714,408
447.47,Moved,714,409
447.475,Moved,715,409
447.478,Moved,716,409
447.48,Moved,716,410
447.484,Moved,717,410
447.488,Moved,718,410
447.49,Moved,718,411
447.494,Moved,719,411
447.497,Moved,720,411
447.5,Moved,720,412
447.505,Moved,721,412
447.509,Moved,722,412
447.512,Moved,722,413
447.517,Moved,723,413
447.519,Moved,724,413
447.524,Moved,724,414
447.53,Moved,725,414
447.535,Moved,726,414
447.537,Moved,726,415
447.544,Moved,727,415
447.551,Moved,728,415
447.552,Moved,728,416
447.559,Moved,729,416
447.568,Moved,730,416
447.57,Moved,731,416
447.577,Moved,731,417
447.584,Moved,732,417
447.585,Moved,733,417
447.59,Moved,733,418
447.596,Moved,734,418
447.599,Moved,735,418
447.603,Moved,735,419
447.609,Moved,736,419
447.613,Moved,737,419
447.615,Moved,737,420
447.622,Moved,738,420
447.63,Moved,739,420
447.631,Moved,740,420
447.638,Moved,740,421
447.647,Moved,741,421
447.653,Moved,742,421
447.656,Moved,742,422
447.668,Moved,743,422
447.68,Moved,744,422
447.684,Moved,745,422
447.696,Moved,745,423
447.738,Moved,746,423
448.507,Moved,747,423
448.699,Moved,748,423
448.836,Moved,749,423
448.855,Moved,749,422
449.227,Moved,750,422
449.306,Moved,751,422
449.624,Moved,752,422
449.636,Moved,752,423
449.642,Moved,752,424
449.644,Moved,751,424
449.649,Moved,751,425
449.65,Moved,750,425
449.655,Moved,750,426
449.656,Moved,749,426
449.661,Moved,749,427
449.662,Moved,749,428
449.665,Moved,748,428
449.667,Moved,748,429
449.668,Moved,747,429
449.671,Moved,747,430
449.672,Moved,747,431
449.674,Moved,746,431
449.676,Moved,746,432
449.677,Moved,746,433
449.678,Moved,745,433
449.68,Moved,745,434
449.681,Moved,744,434
449.682,Moved,744,435
449.683,Moved,744,436
449.684,Moved,743,436
449.686,Moved,743,437
449.688,Moved,742,438
449.689,Moved,742,439
449.69,Moved,741,439
449.691,Moved,741,440
449.693,Moved,740,441
449.694,Moved,740,442
449.695,Moved,739,442
449.696,Moved,739,443
449.697,Moved,738,444
449.698,Moved,738,445
449.699,Moved,737,445
449.7,Moved,737,446
449.701,Moved,736,447
449.702,Moved,736,448
449.703,Moved,735,448
449.704,Moved,735,449
449.705,Moved,734,450
449.706,Moved,734,451
449.707,Moved,733,451
449.708,Moved,733,452
449.709,Moved,732,452
449.71,Moved,732,453
449.711,Moved,731,454
449.712,Moved,730,455
449.713,Moved,730,456
449.714,Moved,729,457
449.715,Moved,728,458
449.716,Moved,727,459
449.717,Moved,727,460
449.718,Moved,726,460
449.719,Moved,726,461
449.72,Moved,725,462
449.721,Moved,724,463
449.722,Moved,723,464
449.723,Moved,723,465
449.724,Moved,722,466
449.725,Moved,721,467
449.726,Moved,720,468
449.727,Moved,719,469
449.728,Moved,718,470
449.729,Moved,718,471
449.73,Moved,717,472
449.731,Moved,716,473
449.732,Moved,715,474
449.733,Moved,715,475
449.734,Moved,714,476
449.735,Moved,713,477
449.736,Moved,712,479
449.737,Moved,711,480
449.738,Moved,710,481
449.739,Moved,709,482
449.74,Moved,709,483
449.741,Moved,708,484
449.742,Moved,707,485
449.743,Moved,706,486
449.744,Moved,705,488
