ElapsedTime,Action,X,Y
0.019,Moved,2839,445
0.024,Moved,2838,445
0.026,Moved,2837,445
0.027,Moved,2837,444
0.029,Moved,2836,444
0.031,Moved,2835,444
0.032,Moved,2834,443
0.033,Moved,2833,443
0.034,Moved,2832,442
0.035,Moved,2831,442
0.036,Moved,2830,442
0.037,Moved,2830,441
0.038,Moved,2829,441
0.039,Moved,2828,441
0.04,Moved,2828,440
0.041,Moved,2827,440
0.042,Moved,2825,439
0.043,Moved,2824,439
0.044,Moved,2822,438
0.045,Moved,2821,438
0.046,Moved,2819,437
0.047,Moved,2817,436
0.048,Moved,2816,436
0.049,Moved,2814,435
0.05,Moved,2811,434
0.051,Moved,2809,433
0.052,Moved,2807,433
0.053,Moved,2804,432
0.054,Moved,2802,431
0.055,Moved,2800,431
0.056,Moved,2797,430
0.057,Moved,2794,429
0.058,Moved,2791,429
0.059,Moved,2788,428
0.06,Moved,2784,427
0.061,Moved,2781,426
0.062,Moved,2777,426
0.063,Moved,2774,425
0.064,Moved,2771,425
0.065,Moved,2767,424
0.066,Moved,2763,423
0.067,Moved,2758,423
0.068,Moved,2754,422
0.069,Moved,2749,421
0.07,Moved,2744,421
0.071,Moved,2739,420
0.072,Moved,2735,419
0.073,Moved,2730,419
0.074,Moved,2724,418
0.075,Moved,2718,418
0.076,Moved,2712,417
0.077,Moved,2706,417
0.078,Moved,2700,416
0.079,Moved,2693,416
0.08,Moved,2688,416
0.081,Moved,2681,415
0.082,Moved,2674,415
0.083,Moved,2667,414
0.084,Moved,2659,414
0.085,Moved,2652,414
0.086,Moved,2644,414
0.087,Moved,2636,414
0.088,Moved,2628,413
0.089,Moved,2621,413
0.09,Moved,2613,413
0.091,Moved,2604,413
0.092,Moved,2595,413
0.093,Moved,2586,413
0.094,Moved,2577,413
0.095,Moved,2568,413
0.096,Moved,2558,413
0.097,Moved,2551,413
0.098,Moved,2541,413
0.099,Moved,2531,413
0.1,Moved,2521,413
0.101,Moved,2511,413
0.102,Moved,2501,413
0.103,Moved,2491,413
0.104,Moved,2480,413
0.105,Moved,2472,413
0.106,Moved,2461,413
0.107,Moved,2451,413
0.108,Moved,2440,413
0.109,Moved,2429,413
0.11,Moved,2418,413
0.111,Moved,2407,413
0.112,Moved,2396,413
0.113,Moved,2385,414
0.114,Moved,2377,414
0.115,Moved,2365,414
0.116,Moved,2354,414
0.117,Moved,2343,414
0.118,Moved,2331,415
0.119,Moved,2320,415
0.12,Moved,2308,415
0.121,Moved,2297,415
0.122,Moved,2288,415
0.123,Moved,2277,415
0.124,Moved,2265,415
0.125,Moved,2254,415
0.126,Moved,2242,416
0.127,Moved,2230,416
0.128,Moved,2219,416
0.129,Moved,2207,416
0.13,Moved,2198,416
0.131,Moved,2187,416
0.132,Moved,2175,416
0.133,Moved,2164,416
0.134,Moved,2152,416
0.135,Moved,2141,416
0.136,Moved,2129,416
0.137,Moved,2118,416
0.138,Moved,2106,416
0.139,Moved,2097,416
0.14,Moved,2086,416
0.141,Moved,2074,416
0.142,Moved,2063,416
0.143,Moved,2052,416
0.144,Moved,2040,416
0.145,Moved,2029,416
0.146,Moved,2017,416
0.147,Moved,2009,416
0.148,Moved,1997,416
0.149,Moved,1986,416
0.15,Moved,1975,416
0.151,Moved,1963,416
0.152,Moved,1952,416
0.153,Moved,1941,416
0.154,Moved,1930,416
0.155,Moved,1922,416
0.156,Moved,1911,415
0.157,Moved,1899,415
0.158,Moved,1888,415
0.159,Moved,1877,415
0.16,Moved,1867,415
0.161,Moved,1856,415
0.162,Moved,1845,415
0.163,Moved,1834,415
0.164,Moved,1826,414
0.165,Moved,1815,414
0.166,Moved,1804,414
0.167,Moved,1794,414
0.168,Moved,1783,414
0.169,Moved,1773,413
0.17,Moved,1762,413
0.171,Moved,1752,413
0.172,Moved,1744,413
0.173,Moved,1734,412
0.174,Moved,1724,412
0.175,Moved,1714,412
0.176,Moved,1704,411
0.177,Moved,1694,411
0.178,Moved,1684,410
0.179,Moved,1674,410
0.18,Moved,1667,410
0.181,Moved,1658,409
