ElapsedTime,Action,X,Y
935.559,Moved,3105,1047
935.566,Moved,3105,1048
935.567,Moved,3104,1048
935.577,Moved,3104,1049
935.579,Moved,3104,1050
935.587,Moved,3103,1050
935.593,Moved,3103,1051
935.597,Moved,3102,1051
935.612,Moved,3102,1052
935.635,Moved,3102,1053
935.837,Moved,3101,1053
935.842,Moved,3102,1053
935.846,Moved,3103,1053
935.847,Moved,3104,1053
935.849,Moved,3104,1054
935.852,Moved,3105,1054
935.854,Moved,3106,1054
935.855,Moved,3106,1055
935.858,Moved,3107,1055
935.86,Moved,3108,1055
935.862,Moved,3109,1055
935.863,Moved,3109,1056
935.865,Moved,3110,1056
935.867,Moved,3111,1056
935.868,Moved,3112,1056
935.869,Moved,3112,1057
935.872,Moved,3113,1057
935.874,Moved,3114,1057
935.876,Moved,3115,1057
935.877,Moved,3115,1058
935.878,Moved,3116,1058
935.881,Moved,3117,1058
935.882,Moved,3118,1058
935.883,Moved,3118,1059
935.886,Moved,3119,1059
935.889,Moved,3120,1059
935.891,Moved,3121,1059
935.892,Moved,3122,1059
935.894,Moved,3122,1060
935.897,Moved,3123,1060
935.901,Moved,3124,1060
935.904,Moved,3125,1061
935.909,Moved,3126,1061
935.914,Moved,3127,1061
935.915,Moved,3127,1062
935.948,PressedLeft,3128,1062
936.11,Moved,3128,1062
936.114,Moved,3128,1061
936.115,Moved,3128,1060
936.118,Moved,3127,1060
936.119,Moved,3127,1059
936.12,Moved,3126,1059
936.123,Moved,3126,1058
936.124,Moved,3126,1057
936.125,Moved,3125,1057
936.127,Moved,3125,1056
936.128,Moved,3124,1055
936.13,Moved,3124,1054
936.131,Moved,3123,1054
936.132,Moved,3123,1053
936.133,Moved,3123,1052
936.135,Moved,3122,1051
936.136,Moved,3122,1050
936.137,Moved,3121,1050
936.138,Moved,3121,1049
936.139,Moved,3121,1048
936.14,Moved,3120,1048
936.141,Moved,3120,1047
936.142,Moved,3119,1046
936.143,Moved,3119,1045
936.144,Moved,3118,1044
936.145,Moved,3118,1043
936.146,Moved,3117,1042
936.147,Moved,3117,1041
936.148,Moved,3117,1040
936.149,Moved,3116,1039
936.15,Moved,3115,1038
936.15,Moved,3115,1037
936.151,Moved,3114,1036
936.152,Moved,3114,1035
936.153,Moved,3113,1034
936.154,Moved,3112,1032
936.155,Moved,3112,1031
936.156,Moved,3111,1030
936.157,Moved,3111,1029
936.158,Moved,3110,1027
936.159,Moved,3109,1026
936.16,Moved,3109,1025
936.161,Moved,3108,1023
936.162,Moved,3107,1022
936.163,Moved,3106,1021
936.164,Moved,3106,1019
936.165,Moved,3105,1018
936.166,Moved,3104,1016
936.167,Moved,3103,1014
936.168,Moved,3102,1013
936.169,Moved,3101,1011
936.17,Moved,3101,1010
936.171,Moved,3100,1008
936.172,Moved,3099,1006
936.173,Moved,3098,1005
936.174,Moved,3097,1003
936.175,Moved,3096,1001
936.176,Moved,3095,999
936.177,Moved,3094,997
936.178,Moved,3093,996
936.179,Moved,3092,994
936.18,Moved,3091,992
936.181,Moved,3089,990
936.182,Moved,3088,988
936.183,Moved,3087,986
936.184,Moved,3086,984
936.185,Moved,3085,983
936.186,Moved,3084,981
936.187,Moved,3083,979
936.188,Moved,3081,977
936.202,Moved,3080,975
936.203,Moved,3063,949
936.204,Moved,3062,947
936.205,Moved,3060,945
936.206,Moved,3059,943
936.207,Moved,3058,940
936.208,Moved,3056,938
936.209,Moved,3055,937
936.21,Moved,3053,934
936.211,Moved,3052,932
936.212,Moved,3050,930
936.213,Moved,3049,928
936.214,Moved,3047,925
936.215,Moved,3045,923
936.216,Moved,3044,922
936.217,Moved,3043,919
936.218,Moved,3041,917
936.219,Moved,3039,915
936.22,Moved,3038,913
936.221,Moved,3036,911
936.222,Moved,3034,909
936.223,Moved,3033,907
936.224,Moved,3031,905
936.225,Moved,3030,903
936.226,Moved,3028,901
936.227,Moved,3026,899
936.228,Moved,3025,897
936.229,Moved,3023,895
936.23,Moved,3022,893
936.231,Moved,3020,891
936.232,Moved,3019,890
936.233,Moved,3017,888
936.234,Moved,3016,886
936.235,Moved,3014,884
936.236,Moved,3012,882
936.237,Moved,3011,880
936.238,Moved,3009,878
936.239,Moved,3008,877
936.24,Moved,3007,875
936.241,Moved,3005,873
936.242,Moved,3004,871
936.243,Moved,3002,870
936.244,Moved,3001,868
936.245,Moved,2999,866
936.246,Moved,2998,864
936.247,Moved,2997,863
936.248,Moved,2996,861
936.249,Moved,2995,860
936.25,Moved,2993,858
936.251,Moved,2992,856
936.252,Moved,2991,855
936.253,Moved,2989,853
936.254,Moved,2988,851
936.255,Moved,2987,850
936.256,Moved,2986,848
936.257,Moved,2985,847
936.258,Moved,2984,845
936.259,Moved,2983,844
936.26,Moved,2982,842
936.261,Moved,2981,840
936.262,Moved,2980,839
936.263,Moved,2979,838
936.264,Moved,2978,836
936.265,Moved,2977,835
936.266,Moved,2976,833
