ElapsedTime,Action,X,Y
89.675,Moved,2136,857
89.676,Moved,2132,857
89.677,Moved,2131,856
89.678,Moved,2132,857
89.679,Moved,2132,858
89.68,Moved,2128,855
89.681,Moved,2129,857
89.682,Moved,2125,855
89.686,Moved,2126,856
89.688,Moved,2124,855
89.689,Moved,2123,855
89.69,Moved,2121,855
89.691,Moved,2120,855
89.693,Moved,2119,855
89.695,Moved,2118,855
89.696,Moved,2117,855
89.697,Moved,2116,855
89.698,Moved,2115,855
89.699,Moved,2114,855
89.7,Moved,2113,855
89.701,Moved,2112,855
89.702,Moved,2112,854
89.703,Moved,2111,854
89.704,Moved,2110,854
89.705,Moved,2109,854
89.706,Moved,2108,854
89.707,Moved,2107,854
89.708,Moved,2106,854
89.709,Moved,2105,854
89.71,Moved,2104,854
89.711,Moved,2103,854
89.712,Moved,2102,854
89.714,Moved,2101,854
89.715,Moved,2100,854
89.716,Moved,2099,854
89.717,Moved,2098,854
89.719,Moved,2097,854
89.72,Moved,2096,854
89.721,Moved,2095,854
89.722,Moved,2094,854
89.723,Moved,2094,855
89.724,Moved,2093,855
89.725,Moved,2092,855
89.726,Moved,2091,855
89.728,Moved,2090,855
89.729,Moved,2089,855
89.73,Moved,2089,856
89.731,Moved,2088,856
89.732,Moved,2087,856
89.733,Moved,2086,856
89.734,Moved,2085,856
89.735,Moved,2085,857
89.736,Moved,2084,857
89.737,Moved,2083,857
89.738,Moved,2082,857
89.739,Moved,2081,857
89.741,Moved,2080,858
89.742,Moved,2079,858
89.743,Moved,2078,858
89.746,Moved,2077,859
89.747,Moved,2076,859
89.747,Moved,2075,859
89.748,Moved,2075,860
89.749,Moved,2074,860
89.75,Moved,2073,860
89.751,Moved,2072,860
89.752,Moved,2072,861
89.753,Moved,2071,861
89.754,Moved,2070,861
89.755,Moved,2070,862
89.756,Moved,2069,862
89.757,Moved,2068,862
89.758,Moved,2067,863
89.759,Moved,2066,863
89.76,Moved,2066,864
89.761,Moved,2065,864
89.762,Moved,2064,865
89.763,Moved,2063,865
89.764,Moved,2062,865
89.765,Moved,2061,866
89.766,Moved,2060,866
