ElapsedTime,Action,X,Y
43.7,Moved,1204,838
43.702,Moved,1205,838
43.703,Moved,1206,838
43.705,Moved,1207,838
43.706,Moved,1208,838
43.708,Moved,1209,838
43.709,Moved,1210,838
43.711,Moved,1211,839
43.712,Moved,1212,839
43.713,Moved,1213,839
43.715,Moved,1214,839
43.716,Moved,1215,839
43.717,Moved,1216,839
43.719,Moved,1217,839
43.72,Moved,1218,839
43.721,Moved,1219,839
43.723,Moved,1220,839
43.724,Moved,1221,839
43.725,Moved,1222,839
43.727,Moved,1223,839
43.728,Moved,1224,839
43.73,Moved,1225,840
43.731,Moved,1226,840
43.732,Moved,1227,840
43.733,Moved,1228,840
43.735,Moved,1229,840
43.736,Moved,1230,840
43.737,Moved,1231,840
43.739,Moved,1232,840
43.741,Moved,1233,840
43.742,Moved,1234,840
43.743,Moved,1235,840
43.745,Moved,1236,840
43.746,Moved,1237,840
43.747,Moved,1238,840
43.749,Moved,1239,840
43.751,Moved,1240,841
43.752,Moved,1241,841
43.754,Moved,1242,841
43.755,Moved,1243,841
43.757,Moved,1244,841
43.758,Moved,1245,841
43.76,Moved,1246,841
43.761,Moved,1247,841
43.763,Moved,1248,841
43.765,Moved,1249,841
43.767,Moved,1250,841
43.768,Moved,1251,841
43.77,Moved,1252,841
43.772,Moved,1253,841
43.773,Moved,1254,841
43.775,Moved,1255,841
43.777,Moved,1256,841
43.779,Moved,1257,841
43.781,Moved,1258,841
43.783,Moved,1259,841
43.785,Moved,1260,841
43.787,Moved,1261,841
43.79,Moved,1262,841
43.792,Moved,1263,841
43.796,Moved,1264,841
43.801,Moved,1265,841
43.985,PressedLeft,1266,841
46.603,PressedLeft,1360,837
46.628,PressedLeft,1366,834
53.933,PressedLeft,1164,842
53.958,PressedLeft,1167,840
53.99,LShiftKey,NA,NA
54.006,PressedLeft,2394,1225
54.011,LShiftKey,NA,NA
54.026,PressedLeft,2391,1260
54.031,LShiftKey,NA,NA
54.047,PressedLeft,2439,1226
59.984,Moved,1164,842
59.991,Moved,1165,842
59.993,Moved,1166,842
59.994,Moved,1166,841
59.996,Moved,1167,841
59.998,Moved,1168,841
60,Moved,1169,840
60.001,Moved,1170,840
60.003,Moved,1171,839
60.005,Moved,1172,839
60.006,Moved,1173,839
60.007,Moved,1173,838
60.008,Moved,1174,838
60.009,Moved,1175,838
60.01,Moved,1175,837
60.011,Moved,1176,837
60.012,Moved,1177,837
60.013,Moved,1178,836
60.014,Moved,1179,836
60.015,Moved,1180,835
60.016,Moved,1181,835
60.017,Moved,1182,835
60.018,Moved,1183,834
60.019,Moved,1184,834
60.02,Moved,1184,833
60.021,Moved,1185,833
60.022,Moved,1186,833
60.023,Moved,1187,832
60.024,Moved,1188,832
60.025,Moved,1189,832
60.026,Moved,1190,831
60.027,Moved,1191,831
60.028,Moved,1192,830
60.029,Moved,1193,830
60.03,Moved,1194,830
60.032,Moved,1195,829
60.033,Moved,1196,829
60.034,Moved,1197,829
60.035,Moved,1197,828
60.036,Moved,1198,828
60.037,Moved,1199,828
60.038,Moved,1200,828
60.039,Moved,1201,827
60.041,Moved,1202,827
60.042,Moved,1203,827
60.043,Moved,1204,827
60.044,Moved,1204,826
60.045,Moved,1205,826
60.046,Moved,1206,826
60.047,Moved,1207,826
60.049,Moved,1208,826
60.05,Moved,1209,825
60.051,Moved,1210,825
60.053,Moved,1211,825
60.054,Moved,1212,825
60.055,Moved,1212,824
60.056,Moved,1213,824
60.057,Moved,1214,824
60.059,Moved,1215,824
60.06,Moved,1216,824
60.062,Moved,1217,824
60.063,Moved,1218,824
60.064,Moved,1218,823
60.066,Moved,1219,823
60.067,Moved,1220,823
60.069,Moved,1221,823
60.07,Moved,1222,823
60.072,Moved,1223,823
60.073,Moved,1223,822
60.074,Moved,1224,822
60.075,Moved,1225,822
60.077,Moved,1226,822
60.078,Moved,1227,822
60.08,Moved,1228,822
60.081,Moved,1229,822
60.083,Moved,1230,822
60.085,Moved,1231,822
60.087,Moved,1232,821
60.088,Moved,1233,821
60.09,Moved,1234,821
60.091,Moved,1235,821
60.093,Moved,1236,821
