Elapsed Time 	Action 	 X	Y
2209.954	Key	LShiftKey
2209.968	Pressed Left	2391	1260
2209.973	Key	LShiftKey
2209.99	Pressed Left	2439	1226
2217.038	Pressed Left	1242	888
2217.064	Pressed Left	1241	885
2217.096	Key	LShiftKey
2217.111	Pressed Left	2394	1225
2217.116	Key	LShiftKey
2217.131	Pressed Left	2391	1260
2217.136	Key	LShiftKey
2217.15	Pressed Left	2439	1226
2224.175	Pressed Left	1340	835
2224.201	Pressed Left	1340	827
2232.781	Pressed Left	1332	824
2232.807	Pressed Left	1330	826
2239.862	Pressed Left	1254	887
2239.888	Pressed Left	1252	885
2247.808	Pressed Left	1345	691
2247.834	Pressed Left	1353	686
2247.866	Key	LShiftKey
2247.88	Pressed Left	2394	1225
2247.885	Key	LShiftKey
2247.899	Pressed Left	2391	1260
2247.904	Key	LShiftKey
2247.918	Pressed Left	2439	1226
2256.087	Pressed Left	1338	832
2256.113	Pressed Left	1336	828
2256.145	Key	LShiftKey
2256.16	Pressed Left	2394	1225
2256.165	Key	LShiftKey
2256.181	Pressed Left	2391	1260
2256.186	Key	LShiftKey
2256.201	Pressed Left	2439	1226
2263.919	Pressed Left	1182	790
2263.945	Pressed Left	1191	791
2271.978	Pressed Left	1410	794
2272.003	Pressed Left	1407	792
2272.035	Key	LShiftKey
2272.05	Pressed Left	2394	1225
2272.055	Key	LShiftKey
2272.07	Pressed Left	2391	1260
2272.075	Key	LShiftKey
2272.09	Pressed Left	2439	1226
2279.106	Pressed Left	1332	824
2279.131	Pressed Left	1343	828
2279.163	Key	LShiftKey
2279.177	Pressed Left	2394	1225
2279.182	Key	LShiftKey
2279.196	Pressed Left	2391	1260
2279.201	Key	LShiftKey
2279.216	Pressed Left	2439	1226
2286.237	Pressed Left	1304	967
2286.263	Pressed Left	1316	970
2293.348	Pressed Left	1484	635
2293.375	Pressed Left	1492	636
2300.721	Pressed Left	1134	940
2300.746	Pressed Left	1136	930
2300.778	Key	LShiftKey
2300.793	Pressed Left	2394	1225
2300.798	Key	LShiftKey
2300.813	Pressed Left	2391	1260
2300.818	Key	LShiftKey
2300.833	Pressed Left	2439	1226
2308.176	Pressed Left	1309	837
2308.202	Pressed Left	1314	831
2308.234	Key	LShiftKey
2308.248	Pressed Left	2394	1225
2308.253	Key	LShiftKey
2308.267	Pressed Left	2391	1260
2308.272	Key	LShiftKey
2308.286	Pressed Left	2439	1226
2315.312	Pressed Left	1415	789
2315.338	Pressed Left	1407	792
2315.371	Key	LShiftKey
2315.385	Pressed Left	2394	1225
2315.39	Key	LShiftKey
2315.405	Pressed Left	2391	1260
2315.41	Key	LShiftKey
2315.425	Pressed Left	2439	1226
2322.618	Pressed Left	1482	644
2322.644	Pressed Left	1477	639
2322.676	Key	LShiftKey
2322.69	Pressed Left	2394	1225
2322.695	Key	LShiftKey
2322.709	Pressed Left	2391	1260
2322.714	Key	LShiftKey
2322.729	Pressed Left	2439	1226
2329.745	Pressed Left	1229	871
2329.771	Pressed Left	1239	881
2336.813	Pressed Left	1318	840
2336.839	Pressed Left	1308	832
2336.871	Key	LShiftKey
2336.885	Pressed Left	2394	1225
2336.89	Key	LShiftKey
2336.904	Pressed Left	2391	1260
2336.909	Key	LShiftKey
2336.924	Pressed Left	2439	1226
2344.529	Pressed Left	1302	839
2344.555	Pressed Left	1306	846
2344.587	Key	LShiftKey
2344.602	Pressed Left	2394	1225
2344.607	Key	LShiftKey
2344.622	Pressed Left	2391	1260
2344.627	Key	LShiftKey
2344.642	Pressed Left	2439	1226
2351.696	Pressed Left	1205	900
2351.722	Pressed Left	1203	890
2359.079	Pressed Left	1408	783
2359.104	Pressed Left	1406	784
2366.821	Pressed Left	1239	879
2366.847	Pressed Left	1239	883
2375.317	Pressed Left	1411	786
2375.343	Pressed Left	1417	793
2382.977	Pressed Left	1242	883
2383.002	Pressed Left	1242	885
2383.034	Key	LShiftKey
2383.05	Pressed Left	2394	1225
2383.055	Key	LShiftKey
2383.069	Pressed Left	2391	1260
2383.074	Key	LShiftKey
2383.089	Pressed Left	2439	1226
2390.138	Pressed Left	1547	590
2390.164	Pressed Left	1546	591
2390.196	Key	LShiftKey
2390.21	Pressed Left	2394	1225
2390.215	Key	LShiftKey
2390.229	Pressed Left	2391	1260
2390.234	Key	LShiftKey
2390.249	Pressed Left	2439	1226
2398.43	Pressed Left	1137	935
2398.456	Pressed Left	1131	935
2406.186	Pressed Left	1413	794
2406.213	Pressed Left	1406	784
2406.246	Key	LShiftKey
2406.261	Pressed Left	2394	1225
2406.266	Key	LShiftKey
2406.281	Pressed Left	2391	1260
2406.286	Key	LShiftKey
2406.3	Pressed Left	2439	1226
2413.438	Pressed Left	1248	875
2413.464	Pressed Left	1246	880
2413.496	Key	LShiftKey
2413.511	Pressed Left	2394	1225
2413.516	Key	LShiftKey
2413.532	Pressed Left	2391	1260
2413.537	Key	LShiftKey
2413.552	Pressed Left	2439	1226
2420.88	Pressed Left	1560	587
2420.906	Pressed Left	1553	598
2420.938	Key	LShiftKey
2420.952	Pressed Left	2394	1225
2420.958	Key	LShiftKey
2420.972	Pressed Left	2391	1260
2420.977	Key	LShiftKey
2420.992	Pressed Left	2439	1226
2428.014	Pressed Left	1223	879
2428.04	Pressed Left	1229	877
2428.072	Key	LShiftKey
2428.087	Pressed Left	2394	1225
2428.092	Key	LShiftKey
2428.107	Pressed Left	2391	1260
2428.112	Key	LShiftKey
2428.128	Pressed Left	2439	1226
2435.312	Pressed Left	1203	903
2435.338	Pressed Left	1203	890
2435.37	Key	LShiftKey
2435.385	Pressed Left	2394	1225
2435.39	Key	LShiftKey
2435.405	Pressed Left	2391	1260
2435.41	Key	LShiftKey
2435.424	Pressed Left	2439	1226
2442.61	Pressed Left	1406	781
2442.636	Pressed Left	1408	779
2442.668	Key	LShiftKey
2442.682	Pressed Left	2394	1225
2442.687	Key	LShiftKey
2442.701	Pressed Left	2391	1260
2442.706	Key	LShiftKey
2442.721	Pressed Left	2439	1226
2450.46	Pressed Left	1240	877
2450.485	Pressed Left	1245	882
2457.707	Pressed Left	1399	786
2457.733	Pressed Left	1412	791
2465.188	Pressed Left	1339	820
2465.214	Pressed Left	1339	820
2465.246	Key	LShiftKey
2465.261	Pressed Left	2394	1225
2465.266	Key	LShiftKey
2465.281	Pressed Left	2391	1260
2465.286	Key	LShiftKey
2465.301	Pressed Left	2439	1226
2472.448	Pressed Left	1214	899
2472.473	Pressed Left	1214	899
2472.505	Key	LShiftKey
2472.519	Pressed Left	2394	1225
2472.524	Key	LShiftKey
2472.539	Pressed Left	2391	1260
2472.544	Key	LShiftKey
2472.559	Pressed Left	2439	1226
2480.984	Pressed Left	1412	782
2481.011	Pressed Left	1418	780
2481.043	Key	LShiftKey
2481.058	Pressed Left	2394	1225
2481.063	Key	LShiftKey
2481.078	Pressed Left	2391	1260
2481.083	Key	LShiftKey
2481.098	Pressed Left	2439	1226
2488.285	Pressed Left	1250	889
2488.31	Pressed Left	1238	874
2488.342	Key	LShiftKey
2488.357	Pressed Left	2394	1225
2488.362	Key	LShiftKey
2488.377	Pressed Left	2391	1260
2488.382	Key	LShiftKey
2488.398	Pressed Left	2439	1226
2495.827	Pressed Left	1317	842
2495.852	Pressed Left	1312	840
2495.884	Key	LShiftKey
2495.899	Pressed Left	2394	1225
2495.904	Key	LShiftKey
2495.919	Pressed Left	2391	1260
2495.924	Key	LShiftKey
2495.94	Pressed Left	2439	1226
2503.132	Pressed Left	1553	589
2503.157	Pressed Left	1550	599
2503.189	Key	LShiftKey
2503.204	Pressed Left	2394	1225
2503.209	Key	LShiftKey
2503.224	Pressed Left	2391	1260
2503.229	Key	LShiftKey
2503.243	Pressed Left	2439	1226
2510.436	Pressed Left	1146	931
2510.462	Pressed Left	1141	938
2510.494	Key	LShiftKey
2510.509	Pressed Left	2394	1225
2510.514	Key	LShiftKey
2510.529	Pressed Left	2391	1260
2510.534	Key	LShiftKey
2510.549	Pressed Left	2439	1226
2517.707	Pressed Left	1421	779
2517.733	Pressed Left	1420	786
2517.765	Key	LShiftKey
2517.779	Pressed Left	2394	1225
2517.784	Key	LShiftKey
2517.798	Pressed Left	2391	1260
2517.803	Key	LShiftKey
2517.818	Pressed Left	2439	1226
2525.414	Pressed Left	1341	829
2525.44	Pressed Left	1333	820
2525.472	Key	LShiftKey
2525.487	Pressed Left	2394	1225
2525.492	Key	LShiftKey
2525.506	Pressed Left	2391	1260
2525.511	Key	LShiftKey
2525.526	Pressed Left	2439	1226
2532.568	Pressed Left	1235	876
2532.594	Pressed Left	1248	885
2532.626	Key	LShiftKey
2532.641	Pressed Left	2394	1225
2532.646	Key	LShiftKey
2532.661	Pressed Left	2391	1260
2532.666	Key	LShiftKey
2532.68	Pressed Left	2439	1226
2540.422	Pressed Left	1416	783
2540.448	Pressed Left	1413	790
2540.48	Key	LShiftKey
2540.495	Pressed Left	2394	1225
2540.5	Key	LShiftKey
2540.515	Pressed Left	2391	1260
2540.52	Key	LShiftKey
2540.534	Pressed Left	2439	1226
2547.86	Pressed Left	1237	885
2547.886	Pressed Left	1238	887
2556.06	Pressed Left	1397	921
2556.087	Pressed Left	1398	932
2556.119	Key	LShiftKey
2556.134	Pressed Left	2394	1225
2556.139	Key	LShiftKey
2556.154	Pressed Left	2391	1260
2556.159	Key	LShiftKey
2556.174	Pressed Left	2439	1226
2563.923	Pressed Left	1317	613
2563.948	Pressed Left	1321	606
2570.997	Pressed Left	1583	460
2571.023	Pressed Left	1582	459
2578.212	Pressed Left	1229	886
2578.238	Pressed Left	1238	880
2578.27	Key	LShiftKey
2578.285	Pressed Left	2394	1225
2578.29	Key	LShiftKey
2578.306	Pressed Left	2391	1260
2578.311	Key	LShiftKey
2578.325	Pressed Left	2439	1226
2585.816	Pressed Left	1308	839
2585.842	Pressed Left	1301	843
2593.129	Pressed Left	1209	888
2593.155	Pressed Left	1205	885
2593.187	Key	LShiftKey
2593.201	Pressed Left	2394	1225
2593.206	Key	LShiftKey
2593.22	Pressed Left	2391	1260
2593.225	Key	LShiftKey
2593.24	Pressed Left	2439	1226
2601.518	Pressed Left	1320	838
2601.544	Pressed Left	1307	841
2608.733	Pressed Left	1547	592
2608.759	Pressed Left	1543	601
2608.791	Key	LShiftKey
2608.805	Pressed Left	2394	1225
2608.81	Key	LShiftKey
2608.824	Pressed Left	2391	1260
2608.829	Key	LShiftKey
2608.844	Pressed Left	2439	1226
2615.893	Pressed Left	1233	876
2615.919	Pressed Left	1235	876
2615.951	Key	LShiftKey
2615.965	Pressed Left	2394	1225
2615.97	Key	LShiftKey
2615.984	Pressed Left	2391	1260
2615.989	Key	LShiftKey
2616.004	Pressed Left	2439	1226
2623.046	Pressed Left	1210	884
2623.072	Pressed Left	1210	887
2623.105	Key	LShiftKey
2623.12	Pressed Left	2394	1225
2623.126	Key	LShiftKey
2623.143	Pressed Left	2391	1260
2623.148	Key	LShiftKey
2623.163	Pressed Left	2439	1226
2630.621	Pressed Left	1308	834
2630.647	Pressed Left	1309	841
2638.517	Pressed Left	1411	791
2638.543	Pressed Left	1419	779
2638.575	Key	LShiftKey
2638.591	Pressed Left	2394	1225
2638.596	Key	LShiftKey
2638.611	Pressed Left	2391	1260
2638.616	Key	LShiftKey
2638.631	Pressed Left	2439	1226
2646.073	Pressed Left	1327	825
2646.099	Pressed Left	1327	832
2653.595	Pressed Left	1245	881
2653.622	Pressed Left	1245	875
2653.654	Key	LShiftKey
2653.669	Pressed Left	2394	1225
2653.674	Key	LShiftKey
2653.689	Pressed Left	2391	1260
2653.694	Key	LShiftKey
2653.709	Pressed Left	2439	1226
2662.156	Pressed Left	1550	594
2662.183	Pressed Left	1559	590
2662.215	Key	LShiftKey
2662.23	Pressed Left	2394	1225
2662.235	Key	LShiftKey
2662.25	Pressed Left	2391	1260
2662.255	Key	LShiftKey
2662.269	Pressed Left	2439	1226
2669.308	Pressed Left	1143	936
2669.334	Pressed Left	1141	932
2676.679	Pressed Left	1407	783
2676.704	Pressed Left	1413	784
2676.736	Key	LShiftKey
2676.751	Pressed Left	2394	1225
2676.756	Key	LShiftKey
2676.773	Pressed Left	2391	1260
2676.778	Key	LShiftKey
2676.793	Pressed Left	2439	1226
2683.858	Pressed Left	1335	828
2683.884	Pressed Left	1335	833
2683.917	Key	LShiftKey
2683.931	Pressed Left	2394	1225
2683.936	Key	LShiftKey
2683.951	Pressed Left	2391	1260
2683.956	Key	LShiftKey
2683.97	Pressed Left	2439	1226
2690.975	Pressed Left	1249	884
2691.001	Pressed Left	1242	882
2691.033	Key	LShiftKey
2691.048	Pressed Left	2394	1225
2691.053	Key	LShiftKey
2691.068	Pressed Left	2391	1260
2691.073	Key	LShiftKey
2691.087	Pressed Left	2439	1226
2698.559	Pressed Left	1310	836
2698.585	Pressed Left	1316	839
2698.617	Key	LShiftKey
2698.632	Pressed Left	2394	1225
2698.637	Key	LShiftKey
2698.652	Pressed Left	2391	1260
2698.657	Key	LShiftKey
2698.672	Pressed Left	2439	1226
2706.822	Pressed Left	1410	787
2706.848	Pressed Left	1404	779
2706.88	Key	LShiftKey
2706.895	Pressed Left	2394	1225
2706.9	Key	LShiftKey
2706.915	Pressed Left	2391	1260
2706.92	Key	LShiftKey
2706.934	Pressed Left	2439	1226
2714.101	Pressed Left	1330	832
2714.127	Pressed Left	1339	820
2724.092	Pressed Left	1179	801
2724.118	Pressed Left	1194	800
2731.294	Pressed Left	1341	820
2731.32	Pressed Left	1341	829
2731.352	Key	LShiftKey
2731.366	Pressed Left	2394	1225
2731.371	Key	LShiftKey
2731.386	Pressed Left	2391	1260
2731.391	Key	LShiftKey
2731.405	Pressed Left	2439	1226
2738.592	Pressed Left	1306	838
2738.618	Pressed Left	1305	837
2738.65	Key	LShiftKey
2738.664	Pressed Left	2394	1225
2738.669	Key	LShiftKey
2738.683	Pressed Left	2391	1260
2738.688	Key	LShiftKey
2738.703	Pressed Left	2439	1226
2745.883	Pressed Left	1417	777
2745.909	Pressed Left	1404	779
2753.223	Pressed Left	1189	803
2753.249	Pressed Left	1179	805
2760.414	Pressed Left	1309	832
2760.439	Pressed Left	1307	842
2760.471	Key	LShiftKey
2760.486	Pressed Left	2394	1225
2760.491	Key	LShiftKey
2760.506	Pressed Left	2391	1260
2760.511	Key	LShiftKey
2760.526	Pressed Left	2439	1226
2767.988	Pressed Left	1313	839
2768.014	Pressed Left	1305	839
2775.37	Pressed Left	1407	792
2775.396	Pressed Left	1419	781
2775.43	Key	LShiftKey
2775.445	Pressed Left	2394	1225
2775.45	Key	LShiftKey
2775.465	Pressed Left	2391	1260
2775.47	Key	LShiftKey
2775.485	Pressed Left	2439	1226
2782.939	Pressed Left	1190	799
2782.965	Pressed Left	1185	789
2782.997	Key	LShiftKey
2783.012	Pressed Left	2394	1225
2783.017	Key	LShiftKey
2783.033	Pressed Left	2391	1260
2783.038	Key	LShiftKey
2783.054	Pressed Left	2439	1226
2790.091	Pressed Left	1340	827
2790.117	Pressed Left	1336	829
2790.149	Key	LShiftKey
2790.163	Pressed Left	2394	1225
2790.168	Key	LShiftKey
2790.182	Pressed Left	2391	1260
2790.187	Key	LShiftKey
2790.202	Pressed Left	2439	1226
2797.238	Pressed Left	1312	830
2797.265	Pressed Left	1302	827
2797.298	Key	LShiftKey
2797.314	Pressed Left	2394	1225
2797.32	Key	LShiftKey
2797.335	Pressed Left	2391	1260
2797.34	Key	LShiftKey
2797.355	Pressed Left	2439	1226
2804.647	Pressed Left	1409	782
2804.673	Pressed Left	1413	783
2813.966	Pressed Left	1237	879
2813.992	Pressed Left	1252	888
2814.024	Key	LShiftKey
2814.038	Pressed Left	2394	1225
2814.043	Key	LShiftKey
2814.057	Pressed Left	2391	1260
2814.062	Key	LShiftKey
2814.079	Pressed Left	2439	1226
2821.126	Pressed Left	1304	830
2821.152	Pressed Left	1318	832
2829.459	Pressed Left	1418	795
2829.486	Pressed Left	1412	781
2829.518	Key	LShiftKey
2829.533	Pressed Left	2394	1225
2829.538	Key	LShiftKey
2829.553	Pressed Left	2391	1260
2829.558	Key	LShiftKey
2829.573	Pressed Left	2439	1226
2837.014	Pressed Left	1310	968
2837.04	Pressed Left	1307	972
2844.202	Pressed Left	1317	616
2844.228	Pressed Left	1312	611
2844.26	Key	LShiftKey
2844.275	Pressed Left	2394	1225
2844.28	Key	LShiftKey
2844.295	Pressed Left	2391	1260
2844.3	Key	LShiftKey
2844.314	Pressed Left	2439	1226
2852.203	Pressed Left	1367	685
2852.228	Pressed Left	1369	689
2859.682	Pressed Left	1587	461
2859.707	Pressed Left	1594	458
2859.739	Key	LShiftKey
2859.753	Pressed Left	2394	1225
2859.758	Key	LShiftKey
2859.772	Pressed Left	2391	1260
2859.777	Key	LShiftKey
2859.792	Pressed Left	2439	1226
2868.619	Pressed Left	1132	944
2868.645	Pressed Left	1139	939
2868.678	Key	LShiftKey
2868.693	Pressed Left	2394	1225
2868.698	Key	LShiftKey
2868.713	Pressed Left	2391	1260
2868.718	Key	LShiftKey
2868.733	Pressed Left	2439	1226
2876.159	Pressed Left	1337	825
2876.185	Pressed Left	1343	820
2876.217	Key	LShiftKey
2876.231	Pressed Left	2394	1225
2876.236	Key	LShiftKey
2876.25	Pressed Left	2391	1260
2876.255	Key	LShiftKey
2876.27	Pressed Left	2439	1226
2884.84	Pressed Left	1419	794
2884.866	Pressed Left	1422	791
2884.898	Key	LShiftKey
2884.912	Pressed Left	2394	1225
2884.917	Key	LShiftKey
2884.932	Pressed Left	2391	1260
2884.937	Key	LShiftKey
2884.952	Pressed Left	2439	1226
2892.104	Pressed Left	1491	643
2892.13	Pressed Left	1481	639
2892.162	Key	LShiftKey
2892.176	Pressed Left	2394	1225
2892.181	Key	LShiftKey
2892.196	Pressed Left	2391	1260
2892.201	Key	LShiftKey
2892.215	Pressed Left	2439	1226
2899.535	Pressed Left	1137	929
2899.561	Pressed Left	1142	931
2907.188	Pressed Left	1308	832
2907.214	Pressed Left	1316	830
2907.246	Key	LShiftKey
2907.261	Pressed Left	2394	1225
2907.266	Key	LShiftKey
2907.281	Pressed Left	2391	1260
2907.286	Key	LShiftKey
2907.3	Pressed Left	2439	1226
2915.157	Pressed Left	1400	920
2915.182	Pressed Left	1405	929
2915.214	Key	LShiftKey
2915.228	Pressed Left	2394	1225
2915.233	Key	LShiftKey
2915.248	Pressed Left	2391	1260
2915.253	Key	LShiftKey
2915.268	Pressed Left	2439	1226
2922.267	Pressed Left	1316	618
2922.292	Pressed Left	1318	607
2922.324	Key	LShiftKey
2922.338	Pressed Left	2394	1225
2922.343	Key	LShiftKey
2922.358	Pressed Left	2391	1260
2922.363	Key	LShiftKey
2922.378	Pressed Left	2439	1226
2929.565	Pressed Left	1469	625
2929.59	Pressed Left	1456	631
2936.693	Pressed Left	1243	883
2936.719	Pressed Left	1249	889
2936.751	Key	LShiftKey
2936.765	Pressed Left	2394	1225
2936.77	Key	LShiftKey
2936.785	Pressed Left	2391	1260
2936.79	Key	LShiftKey
2936.805	Pressed Left	2439	1226
2947.505	Pressed Left	1328	818
2947.531	Pressed Left	1332	832
2955.409	Pressed Left	1398	927
2955.435	Pressed Left	1396	920
2955.467	Key	LShiftKey
2955.482	Pressed Left	2394	1225
2955.487	Key	LShiftKey
2955.502	Pressed Left	2391	1260
2955.507	Key	LShiftKey
2955.521	Pressed Left	2439	1226
2963.805	Pressed Left	1320	616
2963.832	Pressed Left	1328	609
2963.864	Key	LShiftKey
2963.879	Pressed Left	2394	1225
2963.884	Key	LShiftKey
2963.899	Pressed Left	2391	1260
2963.904	Key	LShiftKey
2963.919	Pressed Left	2439	1226
2971.406	Pressed Left	1587	455
2971.431	Pressed Left	1591	456
2971.463	Key	LShiftKey
2971.477	Pressed Left	2394	1225
2971.482	Key	LShiftKey
2971.498	Pressed Left	2391	1260
2971.503	Key	LShiftKey
2971.518	Pressed Left	2439	1226
2979.521	Pressed Left	1391	677
2979.546	Pressed Left	1385	680
2979.578	Key	LShiftKey
2979.593	Pressed Left	2394	1225
2979.598	Key	LShiftKey
2979.614	Pressed Left	2391	1260
2979.619	Key	LShiftKey
2979.636	Pressed Left	2439	1226
2986.723	Pressed Left	1140	940
2986.748	Pressed Left	1149	940
2993.797	Pressed Left	1138	944
2993.823	Pressed Left	1135	937
2993.855	Key	LShiftKey
2993.869	Pressed Left	2394	1225
2993.874	Key	LShiftKey
2993.888	Pressed Left	2391	1260
2993.893	Key	LShiftKey
2993.908	Pressed Left	2439	1226
3002.067	Pressed Left	1415	783
3002.093	Pressed Left	1413	785
3002.125	Key	LShiftKey
3002.139	Pressed Left	2394	1225
3002.144	Key	LShiftKey
3002.158	Pressed Left	2391	1260
3002.163	Key	LShiftKey
3002.18	Pressed Left	2439	1226
3009.228	Pressed Left	1487	631
3009.255	Pressed Left	1485	639
3009.287	Key	LShiftKey
3009.302	Pressed Left	2394	1225
3009.307	Key	LShiftKey
3009.322	Pressed Left	2391	1260
3009.327	Key	LShiftKey
3009.342	Pressed Left	2439	1226
3016.374	Pressed Left	1140	927
3016.4	Pressed Left	1133	939
3016.432	Key	LShiftKey
3016.447	Pressed Left	2394	1225
3016.452	Key	LShiftKey
3016.467	Pressed Left	2391	1260
3016.472	Key	LShiftKey
3016.488	Pressed Left	2439	1226
3023.692	Pressed Left	1316	834
3023.718	Pressed Left	1318	842
3023.75	Key	LShiftKey
3023.764	Pressed Left	2394	1225
3023.769	Key	LShiftKey
3023.783	Pressed Left	2391	1260
3023.788	Key	LShiftKey
3023.803	Pressed Left	2439	1226
3031.122	Pressed Left	1399	780
3031.148	Pressed Left	1411	779
3039.038	Pressed Left	1239	880
3039.064	Pressed Left	1238	878
3039.096	Key	LShiftKey
3039.11	Pressed Left	2394	1225
3039.115	Key	LShiftKey
3039.129	Pressed Left	2391	1260
3039.134	Key	LShiftKey
3039.149	Pressed Left	2439	1226
3046.16	Pressed Left	1310	833
3046.185	Pressed Left	1306	832
3046.217	Key	LShiftKey
3046.232	Pressed Left	2394	1225
3046.237	Key	LShiftKey
3046.254	Pressed Left	2391	1260
3046.259	Key	LShiftKey
3046.274	Pressed Left	2439	1226
3054.279	Pressed Left	1389	929
3054.305	Pressed Left	1397	935
3063.721	Pressed Left	1314	611
3063.747	Pressed Left	1312	619
3063.78	Key	LShiftKey
3063.796	Pressed Left	2394	1225
3063.801	Key	LShiftKey
3063.817	Pressed Left	2391	1260
3063.822	Key	LShiftKey
3063.838	Pressed Left	2439	1226
3071.445	Pressed Left	1311	588
3071.47	Pressed Left	1320	596
3071.502	Key	LShiftKey
3071.518	Pressed Left	2394	1225
3071.523	Key	LShiftKey
3071.538	Pressed Left	2391	1260
3071.543	Key	LShiftKey
3071.558	Pressed Left	2439	1226
3079.324	Pressed Left	1335	825
3079.351	Pressed Left	1340	823
3079.384	Key	LShiftKey
3079.399	Pressed Left	2394	1225
3079.404	Key	LShiftKey
3079.419	Pressed Left	2391	1260
3079.424	Key	LShiftKey
3079.439	Pressed Left	2439	1226
3087.324	Pressed Left	1438	783
3087.35	Pressed Left	1433	784
3087.382	Key	LShiftKey
3087.397	Pressed Left	2394	1225
3087.402	Key	LShiftKey
3087.417	Pressed Left	2391	1260
3087.422	Key	LShiftKey
3087.439	Pressed Left	2439	1226
3094.519	Pressed Left	1482	645
3094.544	Pressed Left	1487	632
3094.576	Key	LShiftKey
3094.591	Pressed Left	2394	1225
3094.596	Key	LShiftKey
3094.612	Pressed Left	2391	1260
3094.617	Key	LShiftKey
3094.632	Pressed Left	2439	1226
3101.693	Pressed Left	1231	884
3101.718	Pressed Left	1218	894
3101.75	Key	LShiftKey
3101.764	Pressed Left	2394	1225
3101.769	Key	LShiftKey
3101.783	Pressed Left	2391	1260
3101.788	Key	LShiftKey
3101.802	Pressed Left	2439	1226
3109.547	Pressed Left	1207	895
3109.573	Pressed Left	1215	899
3109.605	Key	LShiftKey
3109.62	Pressed Left	2394	1225
3109.625	Key	LShiftKey
3109.64	Pressed Left	2391	1260
3109.645	Key	LShiftKey
3109.66	Pressed Left	2439	1226
3117.143	Pressed Left	1410	794
3117.169	Pressed Left	1406	787
3117.201	Key	LShiftKey
3117.216	Pressed Left	2394	1225
3117.221	Key	LShiftKey
3117.237	Pressed Left	2391	1260
3117.242	Key	LShiftKey
3117.257	Pressed Left	2439	1226
3124.313	Pressed Left	1243	883
3124.338	Pressed Left	1249	888
3124.37	Key	LShiftKey
3124.384	Pressed Left	2394	1225
3124.389	Key	LShiftKey
3124.404	Pressed Left	2391	1260
3124.409	Key	LShiftKey
3124.424	Pressed Left	2439	1226
3132.428	Pressed Left	1307	841
3132.454	Pressed Left	1320	828
3139.489	Pressed Left	1410	780
3139.515	Pressed Left	1405	777
3146.983	Pressed Left	1182	804
3147.01	Pressed Left	1186	794
3147.043	Key	LShiftKey
3147.059	Pressed Left	2394	1225
3147.064	Key	LShiftKey
3147.079	Pressed Left	2391	1260
3147.084	Key	LShiftKey
3147.099	Pressed Left	2439	1226
3154.157	Pressed Left	1318	842
3154.183	Pressed Left	1305	833
3154.215	Key	LShiftKey
3154.23	Pressed Left	2394	1225
3154.235	Key	LShiftKey
3154.25	Pressed Left	2391	1260
3154.255	Key	LShiftKey
3154.269	Pressed Left	2439	1226
3161.288	Pressed Left	1551	592
3161.314	Pressed Left	1550	590
3161.346	Key	LShiftKey
3161.361	Pressed Left	2394	1225
3161.366	Key	LShiftKey
3161.381	Pressed Left	2391	1260
3161.386	Key	LShiftKey
3161.4	Pressed Left	2439	1226
3168.448	Pressed Left	1138	932
3168.474	Pressed Left	1146	927
3168.506	Key	LShiftKey
3168.521	Pressed Left	2394	1225
3168.526	Key	LShiftKey
3168.543	Pressed Left	2391	1260
3168.548	Key	LShiftKey
3168.563	Pressed Left	2439	1226
3176.151	Pressed Left	1313	830
3176.176	Pressed Left	1318	842
3176.208	Key	LShiftKey
3176.223	Pressed Left	2394	1225
3176.228	Key	LShiftKey
3176.243	Pressed Left	2391	1260
3176.248	Key	LShiftKey
3176.263	Pressed Left	2439	1226
3187.073	Pressed Left	1406	787
3187.099	Pressed Left	1407	790
3187.131	Key	LShiftKey
3187.146	Pressed Left	2394	1225
3187.151	Key	LShiftKey
3187.166	Pressed Left	2391	1260
3187.171	Key	LShiftKey
3187.185	Pressed Left	2439	1226
3195.586	Pressed Left	1327	828
3195.612	Pressed Left	1325	826
3195.644	Key	LShiftKey
3195.659	Pressed Left	2394	1225
3195.664	Key	LShiftKey
3195.679	Pressed Left	2391	1260
3195.684	Key	LShiftKey
3195.698	Pressed Left	2439	1226
3203.275	Pressed Left	1240	887
3203.301	Pressed Left	1241	876
3203.333	Key	LShiftKey
3203.348	Pressed Left	2394	1225
3203.353	Key	LShiftKey
3203.368	Pressed Left	2391	1260
3203.373	Key	LShiftKey
3203.388	Pressed Left	2439	1226
3210.982	Pressed Left	1417	788
3211.008	Pressed Left	1413	782
3219.683	Pressed Left	1241	885
3219.709	Pressed Left	1248	885
3219.741	Key	LShiftKey
3219.756	Pressed Left	2394	1225
3219.761	Key	LShiftKey
3219.776	Pressed Left	2391	1260
3219.781	Key	LShiftKey
3219.795	Pressed Left	2439	1226
3226.816	Pressed Left	1410	783
3226.841	Pressed Left	1418	789
3234.447	Pressed Left	1248	887
3234.473	Pressed Left	1248	878
3234.505	Key	LShiftKey
3234.52	Pressed Left	2394	1225
3234.525	Key	LShiftKey
3234.54	Pressed Left	2391	1260
3234.545	Key	LShiftKey
3234.56	Pressed Left	2439	1226
3241.866	Pressed Left	1323	828
3241.891	Pressed Left	1319	839
3241.923	Key	LShiftKey
3241.938	Pressed Left	2394	1225
3241.943	Key	LShiftKey
3241.959	Pressed Left	2391	1260
3241.964	Key	LShiftKey
3241.98	Pressed Left	2439	1226
3250.029	Pressed Left	1553	588
