Subject Name:C:\Users\pnkid\Desktop\mousedata\Firstrun.txt
File Created: 11/30/2019 2:02:46 PM 
Version: 2.3 
Released: 4/22/2012
 
Elapsed Time 	Action 	 X	Y
20.482	Moved	1409	675
20.484	Moved	1409	674
20.486	Moved	1409	673
20.487	Moved	1410	673
20.489	Moved	1410	672
20.491	Moved	1410	671
20.492	Moved	1411	671
20.494	Moved	1411	670
20.496	Moved	1411	669
20.497	Moved	1412	669
20.499	Moved	1412	668
20.501	Moved	1412	667
20.502	Moved	1413	667
20.504	Moved	1413	666
20.506	Moved	1413	665
20.507	Moved	1414	665
20.509	Moved	1414	664
20.51	Moved	1414	663
20.511	Moved	1415	663
20.513	Moved	1415	662
20.515	Moved	1415	661
20.516	Moved	1416	661
20.518	Moved	1416	660
20.52	Moved	1416	659
20.521	Moved	1417	659
20.522	Moved	1417	658
20.524	Moved	1417	657
20.525	Moved	1418	657
20.527	Moved	1418	656
20.529	Moved	1418	655
20.53	Moved	1419	655
20.532	Moved	1419	654
20.534	Moved	1419	653
20.535	Moved	1420	653
20.537	Moved	1420	652
20.539	Moved	1420	651
20.54	Moved	1421	651
20.543	Moved	1421	650
20.544	Moved	1421	649
20.547	Moved	1422	649
20.55	Moved	1422	648
20.551	Moved	1422	647
20.554	Moved	1423	647
20.558	Moved	1423	646
20.559	Moved	1424	646
20.566	Moved	1424	645
20.575	Moved	1424	644
20.577	Moved	1425	644
20.639	Pressed Left	1425	643
20.904	Moved	1425	643
20.908	Moved	1424	643
20.91	Moved	1423	643
20.913	Moved	1422	643
20.915	Moved	1421	643
20.918	Moved	1420	643
20.919	Moved	1419	643
20.921	Moved	1418	643
20.923	Moved	1417	644
20.925	Moved	1416	644
20.927	Moved	1415	644
20.927	Moved	1414	644
20.928	Moved	1413	644
20.929	Moved	1412	644
20.93	Moved	1412	645
20.931	Moved	1411	645
20.932	Moved	1410	645
20.933	Moved	1409	645
20.934	Moved	1408	645
20.935	Moved	1407	645
20.937	Moved	1407	646
20.937	Moved	1406	646
20.938	Moved	1405	646
20.939	Moved	1404	646
20.94	Moved	1403	646
20.941	Moved	1402	646
20.942	Moved	1402	647
20.943	Moved	1401	647
20.944	Moved	1400	647
20.945	Moved	1399	647
20.946	Moved	1398	648
20.947	Moved	1397	648
20.948	Moved	1396	648
20.949	Moved	1395	649
20.95	Moved	1394	649
20.951	Moved	1393	649
20.952	Moved	1391	650
20.953	Moved	1390	650
20.954	Moved	1389	650
20.955	Moved	1388	650
20.956	Moved	1387	651
20.957	Moved	1386	651
20.958	Moved	1385	651
20.959	Moved	1384	652
20.96	Moved	1383	652
20.961	Moved	1382	653
20.962	Moved	1381	653
20.963	Moved	1380	653
20.964	Moved	1379	654
20.965	Moved	1378	654
20.966	Moved	1376	655
20.967	Moved	1375	655
20.968	Moved	1374	655
20.969	Moved	1373	656
20.97	Moved	1372	656
20.971	Moved	1371	656
20.972	Moved	1370	657
20.973	Moved	1369	657
20.974	Moved	1368	658
20.975	Moved	1367	658
20.976	Moved	1366	658
20.977	Moved	1365	659
20.978	Moved	1364	659
20.979	Moved	1363	659
20.98	Moved	1362	660
20.981	Moved	1361	660
20.982	Moved	1360	660
20.983	Moved	1359	661
20.984	Moved	1358	661
20.985	Moved	1357	661
20.986	Moved	1356	662
20.987	Moved	1355	662
20.988	Moved	1354	662
20.989	Moved	1353	662
20.99	Moved	1353	663
20.991	Moved	1352	663
20.992	Moved	1351	663
20.993	Moved	1350	663
20.994	Moved	1349	663
20.995	Moved	1349	664
20.996	Moved	1348	664
20.997	Moved	1347	664
20.998	Moved	1346	664
21	Moved	1345	664
21.001	Moved	1344	664
21.002	Moved	1344	665
21.003	Moved	1343	665
21.004	Moved	1342	665
21.006	Moved	1341	665
21.008	Moved	1340	665
21.009	Moved	1339	665
21.01	Moved	1339	666
21.012	Moved	1338	666
21.014	Moved	1337	666
21.017	Moved	1336	666
21.019	Moved	1335	666
21.022	Moved	1334	666
21.023	Moved	1334	667
21.028	Moved	1333	667
21.045	Pressed Left	1332	667
21.245	Moved	1332	667
21.247	Moved	1332	668
21.255	Moved	1333	668
21.263	Moved	1334	668
21.269	Moved	1335	668
21.275	Moved	1336	668
21.281	Moved	1337	668
21.287	Moved	1338	668
21.293	Moved	1339	668
21.3	Moved	1340	668
21.303	Moved	1341	668
21.309	Moved	1341	667
21.322	Moved	1342	667
21.336	Moved	1343	667
21.342	Moved	1343	666
21.398	Moved	1344	666
21.404	Moved	1344	665
21.412	Moved	1345	665
21.418	Moved	1345	664
21.425	Moved	1345	663
21.426	Moved	1345	662
21.43	Moved	1346	662
21.436	Moved	1346	661
21.441	Moved	1346	660
21.445	Moved	1346	659
21.449	Moved	1346	658
21.453	Moved	1346	657
21.456	Moved	1346	656
21.459	Moved	1346	655
21.462	Moved	1346	654
21.464	Moved	1346	653
21.467	Moved	1346	652
21.469	Moved	1346	651
21.472	Moved	1346	650
21.474	Moved	1346	649
21.476	Moved	1346	648
21.478	Moved	1346	647
21.481	Moved	1346	646
21.483	Moved	1346	645
21.485	Moved	1346	644
21.487	Moved	1346	643
21.488	Moved	1345	643
21.49	Moved	1345	642
21.492	Moved	1345	641
21.495	Moved	1345	640
21.498	Moved	1344	639
21.501	Moved	1344	638
21.503	Moved	1344	637
21.506	Moved	1344	636
21.509	Moved	1343	635
21.513	Moved	1343	634
21.517	Moved	1343	633
21.518	Moved	1343	632
21.52	Moved	1342	632
21.524	Moved	1342	631
21.529	Moved	1342	630
21.533	Moved	1341	629
21.537	Moved	1341	628
21.541	Moved	1341	627
21.542	Moved	1340	627
21.546	Moved	1340	626
21.551	Moved	1340	625
21.552	Moved	1340	624
21.555	Moved	1339	624
21.56	Moved	1339	623
21.562	Moved	1339	622
21.565	Moved	1338	622
21.569	Moved	1338	621
21.572	Moved	1338	620
21.574	Moved	1337	620
21.579	Moved	1337	619
21.585	Moved	1337	618
21.586	Moved	1336	618
21.596	Moved	1336	617
21.613	Moved	1336	616
21.625	Moved	1336	615
21.644	Moved	1335	615
21.66	Moved	1335	614
21.67	Moved	1335	613
21.671	Moved	1334	613
21.679	Moved	1334	612
21.686	Moved	1334	611
21.69	Moved	1334	610
21.692	Moved	1333	610
21.699	Moved	1333	609
21.706	Moved	1333	608
21.709	Moved	1333	607
21.715	Moved	1332	607
21.727	Moved	1332	606
21.814	Pressed Left	1332	605
22.032	Moved	1332	605
22.064	Moved	1331	605
22.103	Moved	1330	605
22.129	Moved	1329	605
22.15	Moved	1329	606
22.186	Moved	1328	606
22.196	Moved	1327	606
22.216	Moved	1327	607
22.245	Moved	1326	607
22.276	Moved	1325	607
22.412	Moved	1324	607
22.413	Moved	1324	606
22.417	Moved	1323	606
22.42	Moved	1323	605
22.424	Moved	1323	604
22.426	Moved	1323	603
22.427	Moved	1322	603
22.43	Moved	1322	602
22.434	Moved	1322	601
22.437	Moved	1322	600
22.439	Moved	1322	599
22.44	Moved	1321	599
22.443	Moved	1321	598
22.445	Moved	1321	597
22.448	Moved	1321	596
22.452	Moved	1321	595
22.455	Moved	1321	594
22.456	Moved	1320	594
22.459	Moved	1320	593
22.463	Moved	1320	592
22.466	Moved	1320	591
22.47	Moved	1320	590
22.475	Moved	1320	589
22.478	Moved	1320	588
22.482	Moved	1319	587
22.485	Moved	1319	586
22.489	Moved	1319	585
22.493	Moved	1319	584
22.497	Moved	1319	583
22.501	Moved	1319	582
22.506	Moved	1319	581
22.51	Moved	1319	580
22.514	Moved	1319	579
22.518	Moved	1319	578
22.522	Moved	1319	577
22.526	Moved	1319	576
22.53	Moved	1319	575
22.534	Moved	1319	574
22.537	Moved	1319	573
22.54	Moved	1319	572
22.543	Moved	1319	571
22.546	Moved	1319	570
22.549	Moved	1319	569
22.552	Moved	1319	568
22.555	Moved	1319	567
22.558	Moved	1319	566
22.56	Moved	1319	565
22.561	Moved	1319	564
22.562	Moved	1320	564
22.565	Moved	1320	563
22.567	Moved	1320	562
22.571	Moved	1320	561
22.573	Moved	1320	560
22.575	Moved	1320	559
22.576	Moved	1321	559
22.579	Moved	1321	558
22.582	Moved	1321	557
22.585	Moved	1321	556
22.587	Moved	1321	555
22.589	Moved	1322	555
22.593	Moved	1322	554
22.596	Moved	1322	553
22.598	Moved	1322	552
22.6	Moved	1323	552
22.604	Moved	1323	551
22.609	Moved	1323	550
22.61	Moved	1324	550
22.615	Moved	1324	549
22.619	Moved	1324	548
22.62	Moved	1325	548
22.626	Moved	1325	547
22.631	Moved	1325	546
22.633	Moved	1326	546
22.642	Moved	1326	545
22.644	Moved	1326	544
22.653	Moved	1327	544
22.658	Moved	1327	543
22.672	Moved	1328	543
22.676	Moved	1328	542
22.69	Moved	1329	542
22.701	Moved	1330	542
22.713	Moved	1331	542
22.726	Moved	1332	542
22.738	Moved	1333	542
22.748	Moved	1334	542
22.761	Moved	1335	542
22.764	Moved	1336	542
22.773	Moved	1336	543
22.78	Moved	1337	543
22.785	Moved	1337	544
22.793	Moved	1338	544
22.799	Moved	1338	545
22.808	Moved	1339	545
22.813	Moved	1339	546
22.818	Moved	1340	546
22.827	Moved	1340	547
22.831	Moved	1341	547
22.841	Moved	1341	548
22.843	Moved	1341	549
22.853	Moved	1342	549
22.862	Moved	1342	550
22.864	Moved	1343	550
22.875	Moved	1343	551
22.88	Moved	1343	552
22.884	Moved	1344	552
22.891	Moved	1344	553
22.896	Moved	1344	554
22.897	Moved	1345	554
22.903	Moved	1345	555
22.907	Moved	1345	556
22.908	Moved	1345	557
22.912	Moved	1346	557
22.916	Moved	1346	558
22.919	Moved	1346	559
22.92	Moved	1347	559
22.923	Moved	1347	560
22.926	Moved	1347	561
22.928	Moved	1347	562
22.929	Moved	1348	562
22.931	Moved	1348	563
22.934	Moved	1348	564
22.936	Moved	1348	565
22.937	Moved	1349	565
22.939	Moved	1349	566
22.941	Moved	1349	567
22.943	Moved	1349	568
22.945	Moved	1350	569
22.947	Moved	1350	570
22.95	Moved	1350	571
22.952	Moved	1350	572
22.953	Moved	1350	573
22.954	Moved	1351	573
22.955	Moved	1351	574
22.957	Moved	1351	575
22.959	Moved	1351	576
22.96	Moved	1351	577
22.961	Moved	1352	577
22.963	Moved	1352	578
22.965	Moved	1352	579
22.967	Moved	1352	580
22.968	Moved	1352	581
22.969	Moved	1352	582
22.97	Moved	1353	582
22.972	Moved	1353	583
22.973	Moved	1353	584
22.975	Moved	1353	585
22.977	Moved	1353	586
22.978	Moved	1353	587
22.979	Moved	1354	587
22.98	Moved	1354	588
22.982	Moved	1354	589
22.983	Moved	1354	590
22.984	Moved	1354	591
22.986	Moved	1354	592
22.987	Moved	1354	593
22.989	Moved	1354	594
22.991	Moved	1354	595
22.992	Moved	1355	596
22.994	Moved	1355	597
22.995	Moved	1355	598
22.996	Moved	1355	599
22.997	Moved	1355	600
22.999	Moved	1355	601
23	Moved	1355	602
23.002	Moved	1355	603
23.004	Moved	1355	604
23.005	Moved	1355	605
23.006	Moved	1355	606
23.008	Moved	1355	607
23.009	Moved	1355	608
23.01	Moved	1355	609
23.012	Moved	1355	610
23.013	Moved	1355	611
23.015	Moved	1355	612
23.016	Moved	1355	613
23.017	Moved	1355	614
23.019	Moved	1355	615
23.02	Moved	1355	616
23.021	Moved	1355	617
23.022	Moved	1355	618
23.024	Moved	1355	619
23.025	Moved	1355	620
23.027	Moved	1355	621
23.028	Moved	1355	622
23.029	Moved	1355	623
23.031	Moved	1355	624
23.032	Moved	1355	625
23.033	Moved	1355	626
23.035	Moved	1355	627
23.036	Moved	1355	628
23.037	Moved	1355	629
23.039	Moved	1355	630
23.04	Moved	1355	631
23.042	Moved	1355	632
23.043	Moved	1355	633
23.044	Moved	1355	634
23.045	Moved	1355	635
23.047	Moved	1355	636
23.049	Moved	1355	637
23.05	Moved	1355	638
23.052	Moved	1355	639
23.053	Moved	1355	640
23.054	Moved	1355	641
23.056	Moved	1355	642
23.057	Moved	1355	643
23.058	Moved	1355	644
23.061	Moved	1355	645
23.062	Moved	1355	646
23.064	Moved	1355	647
23.065	Moved	1355	648
23.067	Moved	1354	649
23.068	Moved	1354	650
23.07	Moved	1354	651
23.072	Moved	1354	652
23.074	Moved	1354	653
23.075	Moved	1354	654
23.077	Moved	1354	655
23.079	Moved	1354	656
23.081	Moved	1354	657
23.083	Moved	1354	658
23.085	Moved	1354	659
23.088	Moved	1354	660
23.091	Moved	1354	661
23.093	Moved	1354	662
23.096	Moved	1353	663
23.098	Moved	1353	664
23.101	Moved	1353	665
23.105	Moved	1353	666
23.108	Moved	1353	667
23.112	Moved	1353	668
23.116	Moved	1353	669
23.122	Moved	1353	670
23.127	Moved	1353	671
23.137	Moved	1353	672
28.659	Moved	1353	673
28.662	Moved	1354	673
28.665	Moved	1355	673
28.667	Moved	1356	673
28.668	Moved	1357	673
28.669	Moved	1357	672
28.67	Moved	1358	672
28.672	Moved	1359	672
28.674	Moved	1360	672
28.675	Moved	1361	672
28.676	Moved	1362	672
28.677	Moved	1363	672
28.679	Moved	1364	672
28.68	Moved	1365	672
28.681	Moved	1366	672
28.682	Moved	1367	672
28.683	Moved	1368	672
28.685	Moved	1369	672
28.686	Moved	1370	672
28.687	Moved	1371	672
28.688	Moved	1372	672
28.689	Moved	1373	672
28.69	Moved	1374	673
28.691	Moved	1375	673
28.692	Moved	1376	673
28.693	Moved	1377	673
28.694	Moved	1378	673
28.695	Moved	1379	674
28.696	Moved	1380	674
28.697	Moved	1381	674
28.698	Moved	1383	674
28.699	Moved	1384	675
28.7	Moved	1385	675
28.701	Moved	1386	675
28.702	Moved	1387	676
28.703	Moved	1389	676
28.704	Moved	1390	676
28.705	Moved	1391	677
28.706	Moved	1393	677
28.707	Moved	1394	677
28.708	Moved	1396	677
28.709	Moved	1397	678
28.71	Moved	1398	678
28.711	Moved	1400	678
28.712	Moved	1401	679
28.713	Moved	1402	679
28.714	Moved	1404	679
28.715	Moved	1405	680
28.716	Moved	1407	680
28.717	Moved	1408	680
28.718	Moved	1410	681
28.719	Moved	1411	681
28.72	Moved	1412	681
28.721	Moved	1414	681
28.722	Moved	1416	682
28.723	Moved	1417	682
28.724	Moved	1419	682
28.725	Moved	1420	683
28.726	Moved	1421	683
28.727	Moved	1423	683
28.728	Moved	1425	683
28.729	Moved	1426	684
28.73	Moved	1428	684
28.731	Moved	1429	684
28.732	Moved	1431	685
28.733	Moved	1433	685
28.734	Moved	1434	685
28.735	Moved	1435	685
28.736	Moved	1437	686
28.737	Moved	1439	686
28.738	Moved	1440	686
28.739	Moved	1442	686
28.74	Moved	1444	687
28.741	Moved	1445	687
28.742	Moved	1446	687
28.743	Moved	1448	687
28.744	Moved	1450	687
28.745	Moved	1451	688
28.746	Moved	1453	688
28.747	Moved	1455	688
28.748	Moved	1456	688
28.749	Moved	1458	688
28.75	Moved	1459	688
28.751	Moved	1461	689
28.752	Moved	1462	689
28.753	Moved	1464	689
28.754	Moved	1465	689
28.755	Moved	1467	689
28.756	Moved	1469	689
28.757	Moved	1470	689
28.758	Moved	1472	690
28.759	Moved	1473	690
28.76	Moved	1474	690
28.761	Moved	1476	690
28.762	Moved	1477	690
28.763	Moved	1479	690
28.764	Moved	1481	690
28.765	Moved	1482	690
28.766	Moved	1483	690
28.767	Moved	1484	690
28.768	Moved	1486	691
28.769	Moved	1487	691
28.77	Moved	1489	691
28.771	Moved	1490	691
28.772	Moved	1492	691
28.773	Moved	1493	691
28.774	Moved	1494	691
28.775	Moved	1495	691
28.776	Moved	1496	691
28.777	Moved	1498	691
28.778	Moved	1499	691
28.779	Moved	1500	691
28.78	Moved	1501	691
28.781	Moved	1502	691
28.782	Moved	1504	691
28.783	Moved	1505	691
28.784	Moved	1506	691
28.785	Moved	1507	691
28.786	Moved	1508	691
28.787	Moved	1509	691
28.788	Moved	1510	691
28.789	Moved	1511	691
28.79	Moved	1512	691
28.791	Moved	1513	691
28.792	Moved	1514	691
28.793	Moved	1515	691
28.794	Moved	1516	691
28.795	Moved	1517	691
28.796	Moved	1518	691
28.797	Moved	1519	691
28.798	Moved	1520	691
28.799	Moved	1521	690
28.801	Moved	1522	690
28.802	Moved	1523	690
28.803	Moved	1524	690
28.804	Moved	1525	690
28.805	Moved	1525	689
28.806	Moved	1526	689
28.808	Moved	1527	689
28.809	Moved	1528	689
28.81	Moved	1528	688
28.811	Moved	1529	688
28.813	Moved	1530	688
28.814	Moved	1531	687
28.816	Moved	1532	687
28.818	Moved	1533	686
28.819	Moved	1534	686
28.82	Moved	1534	685
28.823	Moved	1535	685
28.825	Moved	1536	684
28.828	Moved	1537	683
28.829	Moved	1538	683
28.83	Moved	1538	682
28.833	Moved	1539	681
28.834	Moved	1540	681
28.836	Moved	1540	680
28.838	Moved	1541	679
28.839	Moved	1541	678
28.84	Moved	1542	678
28.842	Moved	1542	677
28.844	Moved	1543	676
28.845	Moved	1543	675
28.847	Moved	1544	675
28.848	Moved	1544	674
28.849	Moved	1545	674
28.85	Moved	1545	673
28.852	Moved	1546	672
28.853	Moved	1546	671
28.854	Moved	1547	671
28.855	Moved	1547	670
28.857	Moved	1548	670
28.858	Moved	1548	669
28.859	Moved	1549	669
28.861	Moved	1550	668
28.862	Moved	1551	668
28.863	Moved	1551	667
28.864	Moved	1552	667
28.865	Moved	1552	666
28.866	Moved	1553	666
28.867	Moved	1553	665
28.868	Moved	1554	665
28.869	Moved	1555	664
28.87	Moved	1556	664
28.871	Moved	1556	663
28.872	Moved	1557	663
28.873	Moved	1557	662
28.874	Moved	1558	662
28.875	Moved	1559	662
28.876	Moved	1559	661
28.877	Moved	1560	661
28.878	Moved	1560	660
28.879	Moved	1561	660
28.88	Moved	1562	660
28.881	Moved	1563	659
28.882	Moved	1564	659
28.883	Moved	1564	658
28.884	Moved	1565	658
28.885	Moved	1566	657
28.886	Moved	1567	657
28.887	Moved	1567	656
28.888	Moved	1568	656
28.889	Moved	1569	656
28.89	Moved	1569	655
28.891	Moved	1570	655
28.892	Moved	1571	655
28.893	Moved	1571	654
28.894	Moved	1572	654
28.895	Moved	1573	654
28.896	Moved	1573	653
28.897	Moved	1574	653
28.898	Moved	1575	653
28.899	Moved	1575	652
28.9	Moved	1576	652
28.901	Moved	1577	652
28.902	Moved	1577	651
28.903	Moved	1578	651
28.904	Moved	1579	651
28.905	Moved	1580	650
28.906	Moved	1581	650
28.907	Moved	1581	649
28.908	Moved	1582	649
28.909	Moved	1583	649
28.91	Moved	1583	648
28.911	Moved	1584	648
28.912	Moved	1585	648
28.913	Moved	1585	647
28.914	Moved	1586	647
28.915	Moved	1587	646
28.917	Moved	1588	646
28.918	Moved	1589	646
28.919	Moved	1589	645
28.92	Moved	1590	645
28.921	Moved	1591	645
28.922	Moved	1591	644
28.924	Moved	1592	644
28.925	Moved	1593	644
28.926	Moved	1593	643
28.928	Moved	1594	643
28.929	Moved	1595	643
28.93	Moved	1595	642
28.932	Moved	1596	642
28.933	Moved	1597	642
28.934	Moved	1597	641
28.938	Moved	1598	641
28.939	Moved	1599	641
28.941	Moved	1599	640
28.944	Moved	1600	640
28.945	Moved	1601	640
28.95	Moved	1601	639
28.957	Moved	1602	639
28.975	Pressed Left	1602	638
29.196	Moved	1602	638
29.202	Moved	1601	638
29.208	Moved	1600	638
29.214	Moved	1599	638
29.219	Moved	1598	638
29.222	Moved	1597	638
29.223	Moved	1597	637
29.227	Moved	1596	637
29.231	Moved	1595	637
29.234	Moved	1594	637
29.237	Moved	1593	637
29.24	Moved	1592	637
29.242	Moved	1591	637
29.245	Moved	1590	637
29.247	Moved	1589	637
29.25	Moved	1588	637
29.252	Moved	1587	637
29.254	Moved	1586	637
29.256	Moved	1585	637
29.258	Moved	1584	637
29.261	Moved	1583	637
29.263	Moved	1582	637
29.264	Moved	1581	637
29.265	Moved	1581	636
29.267	Moved	1580	636
29.269	Moved	1579	636
29.271	Moved	1578	636
29.272	Moved	1577	636
29.275	Moved	1576	636
29.277	Moved	1575	636
29.279	Moved	1574	636
29.281	Moved	1573	636
29.284	Moved	1572	636
29.286	Moved	1571	636
29.288	Moved	1570	636
29.291	Moved	1569	636
29.294	Moved	1568	636
29.297	Moved	1567	636
29.3	Moved	1566	636
29.304	Moved	1565	636
29.308	Moved	1564	636
29.313	Moved	1563	636
29.318	Moved	1562	636
29.326	Moved	1561	636
29.34	Moved	1560	636
29.37	Pressed Left	1559	636
29.701	Moved	1559	636
29.726	Moved	1559	637
29.731	Moved	1559	638
29.732	Moved	1558	638
29.737	Moved	1558	639
29.743	Moved	1558	640
29.744	Moved	1558	641
29.748	Moved	1557	641
29.752	Moved	1557	642
29.756	Moved	1557	643
29.759	Moved	1557	644
29.76	Moved	1556	644
29.764	Moved	1556	645
29.768	Moved	1556	646
29.772	Moved	1556	647
29.775	Moved	1556	648
29.778	Moved	1555	649
29.781	Moved	1555	650
29.784	Moved	1555	651
29.787	Moved	1555	652
29.789	Moved	1555	653
29.792	Moved	1555	654
29.795	Moved	1555	655
29.797	Moved	1555	656
29.799	Moved	1555	657
29.802	Moved	1555	658
29.804	Moved	1555	659
29.806	Moved	1555	660
29.808	Moved	1555	661
29.81	Moved	1555	662
29.812	Moved	1555	663
29.814	Moved	1555	664
29.816	Moved	1555	665
29.819	Moved	1555	666
29.821	Moved	1555	667
29.823	Moved	1555	668
29.825	Moved	1555	669
29.827	Moved	1555	670
29.829	Moved	1555	671
29.832	Moved	1555	672
29.833	Moved	1555	673
29.836	Moved	1555	674
29.838	Moved	1555	675
29.839	Moved	1555	676
29.841	Moved	1556	676
29.843	Moved	1556	677
29.845	Moved	1556	678
29.847	Moved	1556	679
29.849	Moved	1556	680
29.851	Moved	1556	681
29.853	Moved	1556	682
29.854	Moved	1557	682
29.857	Moved	1557	683
29.859	Moved	1557	684
29.861	Moved	1557	685
29.863	Moved	1557	686
29.865	Moved	1557	687
29.866	Moved	1558	687
29.868	Moved	1558	688
29.87	Moved	1558	689
29.873	Moved	1558	690
29.876	Moved	1558	691
29.878	Moved	1558	692
29.879	Moved	1558	693
29.88	Moved	1559	693
29.883	Moved	1559	694
29.886	Moved	1559	695
29.889	Moved	1559	696
29.892	Moved	1559	697
29.895	Moved	1559	698
29.898	Moved	1560	699
29.901	Moved	1560	700
29.904	Moved	1560	701
29.908	Moved	1560	702
29.912	Moved	1560	703
29.915	Moved	1560	704
29.918	Moved	1560	705
29.919	Moved	1560	706
29.922	Moved	1561	706
29.926	Moved	1561	707
29.93	Moved	1561	708
29.933	Moved	1561	709
29.936	Moved	1561	710
29.939	Moved	1561	711
29.943	Moved	1561	712
29.944	Moved	1561	713
29.946	Moved	1562	713
29.949	Moved	1562	714
29.953	Moved	1562	715
29.956	Moved	1562	716
29.959	Moved	1562	717
29.963	Moved	1562	718
29.966	Moved	1562	719
29.969	Moved	1562	720
29.972	Moved	1562	721
29.973	Moved	1562	722
29.975	Moved	1563	722
29.978	Moved	1563	723
29.981	Moved	1563	724
29.985	Moved	1563	725
29.988	Moved	1563	726
29.992	Moved	1563	727
29.995	Moved	1563	728
29.999	Moved	1563	729
30.003	Moved	1563	730
30.006	Moved	1563	731
30.011	Moved	1563	732
30.013	Moved	1563	733
30.014	Moved	1564	733
30.019	Moved	1564	734
30.023	Moved	1564	735
30.027	Moved	1564	736
30.032	Moved	1564	737
30.036	Moved	1564	738
30.041	Moved	1564	739
30.046	Moved	1564	740
30.051	Moved	1564	741
30.055	Moved	1564	742
30.061	Moved	1564	743
30.065	Moved	1564	744
30.071	Moved	1564	745
30.076	Moved	1564	746
30.082	Moved	1564	747
30.088	Moved	1564	748
30.094	Moved	1564	749
30.1	Moved	1564	750
30.107	Moved	1564	751
30.113	Moved	1564	752
30.12	Moved	1564	753
30.127	Moved	1564	754
30.134	Moved	1564	755
30.141	Moved	1564	756
30.148	Moved	1564	757
30.152	Moved	1564	758
30.157	Moved	1563	758
30.168	Moved	1563	759
30.179	Moved	1563	760
30.19	Moved	1563	761
30.205	Moved	1563	762
30.222	Moved	1563	763
30.25	Moved	1563	764
30.433	Moved	1563	765
30.911	Moved	1563	766
30.933	Moved	1562	766
30.936	Moved	1561	766
30.955	Moved	1561	765
30.972	Moved	1560	765
30.982	Moved	1560	764
31.005	Moved	1559	764
31.01	Moved	1558	764
31.023	Moved	1558	763
31.043	Moved	1557	763
31.046	Moved	1557	762
31.065	Moved	1556	762
31.076	Moved	1555	762
31.085	Moved	1555	761
31.096	Moved	1554	761
31.099	Moved	1553	761
31.106	Moved	1553	760
31.113	Moved	1552	760
31.114	Moved	1551	760
31.119	Moved	1551	759
31.124	Moved	1550	759
31.125	Moved	1550	758
31.13	Moved	1549	758
31.133	Moved	1548	758
31.134	Moved	1548	757
31.139	Moved	1547	757
31.141	Moved	1546	757
31.143	Moved	1546	756
31.147	Moved	1545	756
31.149	Moved	1544	756
31.151	Moved	1544	755
31.155	Moved	1543	755
31.157	Moved	1542	755
31.158	Moved	1542	754
31.161	Moved	1541	754
31.165	Moved	1540	754
31.166	Moved	1539	754
31.167	Moved	1539	753
31.17	Moved	1538	753
31.172	Moved	1537	753
31.173	Moved	1536	753
31.175	Moved	1536	752
31.177	Moved	1535	752
31.18	Moved	1534	752
31.181	Moved	1533	752
31.182	Moved	1533	751
31.184	Moved	1532	751
31.186	Moved	1531	751
31.188	Moved	1530	751
31.189	Moved	1529	751
31.19	Moved	1529	750
31.192	Moved	1528	750
31.193	Moved	1527	750
31.195	Moved	1526	750
31.196	Moved	1525	750
31.197	Moved	1525	749
31.199	Moved	1524	749
31.201	Moved	1523	749
31.202	Moved	1522	749
31.204	Moved	1521	749
31.205	Moved	1520	749
31.206	Moved	1520	748
31.207	Moved	1519	748
31.208	Moved	1518	748
31.21	Moved	1517	748
31.211	Moved	1516	748
31.213	Moved	1515	748
31.214	Moved	1514	748
31.216	Moved	1513	747
31.218	Moved	1512	747
31.219	Moved	1511	747
31.22	Moved	1510	747
31.222	Moved	1509	747
31.223	Moved	1508	747
31.224	Moved	1507	747
31.225	Moved	1507	746
31.226	Moved	1506	746
31.227	Moved	1505	746
31.228	Moved	1504	746
31.229	Moved	1503	746
31.231	Moved	1502	746
31.232	Moved	1501	746
31.233	Moved	1500	746
31.235	Moved	1499	746
31.236	Moved	1498	745
31.237	Moved	1497	745
31.238	Moved	1496	745
31.239	Moved	1495	745
31.24	Moved	1494	745
31.241	Moved	1493	745
31.242	Moved	1492	745
31.243	Moved	1491	745
31.245	Moved	1490	745
31.246	Moved	1489	745
31.247	Moved	1488	745
31.248	Moved	1487	745
31.249	Moved	1486	745
31.25	Moved	1485	745
31.251	Moved	1484	744
31.252	Moved	1483	744
31.253	Moved	1482	744
31.254	Moved	1481	744
31.255	Moved	1480	744
31.256	Moved	1479	744
31.257	Moved	1478	744
31.258	Moved	1477	744
31.259	Moved	1476	744
31.26	Moved	1475	744
31.261	Moved	1474	744
31.262	Moved	1473	744
31.263	Moved	1472	744
31.264	Moved	1471	744
31.265	Moved	1470	744
31.266	Moved	1469	744
31.267	Moved	1468	744
31.268	Moved	1467	744
31.269	Moved	1466	744
31.27	Moved	1465	744
31.271	Moved	1464	744
31.272	Moved	1463	744
31.273	Moved	1461	744
31.274	Moved	1460	744
31.275	Moved	1459	744
31.276	Moved	1458	744
31.277	Moved	1457	744
31.278	Moved	1456	744
31.279	Moved	1455	744
31.28	Moved	1454	744
31.281	Moved	1453	744
31.282	Moved	1451	744
31.283	Moved	1450	744
31.284	Moved	1449	744
31.285	Moved	1448	744
31.286	Moved	1447	745
31.287	Moved	1446	745
31.288	Moved	1445	745
31.289	Moved	1444	745
31.29	Moved	1443	745
31.291	Moved	1442	745
31.292	Moved	1441	745
31.293	Moved	1440	745
31.294	Moved	1439	745
31.295	Moved	1438	745
31.296	Moved	1437	746
31.297	Moved	1436	746
31.298	Moved	1435	746
